;;;N_101;N_102;N_103;N_104;N_105;N_106;N_107;N_108;N_109;N_110;N_111;N_112;N_113;N_114;N_115;N_116;N_117;N_118;N_119;N_120;N_121;N_122;N_123;N_124
2030;sc01;01-05 07:00:00+01:00;37.67923624;48.05808653;141.0588248;35.74292752;34.48021678;42.56234716;64.83079438;47.83948873;127.0958931;111.6982655;0;0;102.9501754;112.6614584;183.3431071;57.1435693;0;133.4039925;96.71195113;50.18709312;0;0;0;0
2030;sc01;01-05 08:00:00+01:00;45.18400979;50.93052396;145.3200682;44.435923;41.33008129;52.8186906;80.34022788;52.40894594;139.9538432;123.4580476;0;0;119.2407017;106.3463541;192.1126892;60.3090728;0;165.8317489;105.1463694;60.48279706;0;0;0;0
2030;sc01;01-05 09:00:00+01:00;57.66057803;53.25056947;149.3853442;49.32033459;46.25582657;62.75729425;88.87512;63.63480644;143.5474756;129.8688988;0;0;143.4905263;105.5885416;198.2588124;63.0209372;0;195.3403042;117.6203859;69.1478519;0;0;0;0
2030;sc01;01-05 10:00:00+01:00;69.17197781;53.5820046;151.659814;52.62604291;48.83414634;65.9605542;92.18721613;81.47273967;142.0308967;128.9249697;0;0;163.5747369;122.5130209;200.5126564;65.9172483;0;216.5836502;125.140834;76.83689792;0;0;0;0
2030;sc01;01-05 11:00:00+01:00;70.52792191;54.02391798;152.7334637;54.28006116;49.60379401;63.27823966;90.56847375;91.15044072;139.3933685;128.0597015;0;0;170.6785964;133.8802084;205.4678098;67.2981057;0;222.5979086;127.8372978;81.6336247;0;0;0;0
2030;sc01;01-05 12:00:00+01:00;67.61829197;53.47152616;155.7521919;53.97821945;49.44986452;58.39022001;88.25227725;94.64573442;134.9095704;125.6212183;0;0;172.3522807;132.1119791;205.6011023;66.2562313;0;222.2813688;127.587218;81.9222615;0;0;0;0
2030;sc01;01-05 13:00:00+01:00;66.29059678;52.14578584;152.7605656;51.33812278;47.37181571;52.89258348;86.72761013;96.71904033;131.5137528;119.8003227;0;0;168.4470176;137.1640625;202.0852534;65.4137587;0;218.4828897;126.3030415;77.84563878;0;0;0;0
2030;sc01;01-05 14:00:00+01:00;63.73878552;53.5820046;146.8961444;53.71630504;44.5626016;51.28541164;86.30589363;90.6457544;130.260927;121.1768858;0;0;161.7894737;136.6588541;201.0868305;66.1964108;0;215.1064639;119.6868602;73.90291981;0;0;0;0
2030;sc01;01-05 15:00:00+01:00;58.6539954;57.33826878;142.5014768;53.04708478;43.94688349;53.15490354;88.73238525;86.06606711;136.5250565;132.1500605;0;0;158.5536841;128.828125;205.0409044;68.4247258;0;211.8003803;117.8763615;73.27506048;0;0;0;0
2030;sc01;01-05 16:00:00+01:00;55.20292949;66.61845104;141.0942658;53.2856015;47.67967477;57.99119805;99.62240163;83.90751;149.5808214;152.9558289;0;0;160.5992983;126.0494791;210.8447867;71.1615155;0;219.7490493;130.0827338;76.03347597;0;0;0;0
2030;sc01;01-05 17:00:00+01:00;54.89219232;71.47949885;146.5771765;61.02045609;53.87533875;71.77223581;106.8856565;83.34144306;155.3833836;158.6980637;0;0;177.2245615;130.0911459;212.8586119;72.7018943;0;243.3488592;128.9943464;84.21052634;0;0;0;0
2030;sc01;01-05 18:00:00+01:00;62.91956934;71.58997719;153.6924521;61.30506964;53.41355013;75.97674544;107.0965146;102.0966777;150.9984929;155.0010086;0;0;176.7782455;130.0911459;212.3315639;71.9242273;0;226.3612169;126.6647727;83.72847309;0;0;0;0
2030;sc01;01-05 19:00:00+01:00;64.89698767;69.26993168;154.6201688;58.45276421;53.49051491;75.75506653;107.8458724;127.8424998;144.635456;148.9834611;0;0;166.6245615;141.2057291;205.7333554;68.9531406;0;210.3583651;125.5379398;78.84247718;0;0;0;0
2030;sc01;01-05 20:00:00+01:00;67.45821523;66.83940772;149.2227331;53.92688425;51.56639567;68.09236617;106.3990605;136.5722092;136.9206858;134.7458652;0;0;147.9536841;150.5520834;200.5295201;65.9222333;0;190.1701522;116.9755339;67.7582295;0;0;0;0
2030;sc01;01-05 21:00:00+01:00;68.9130302;63.41457857;144.5028433;47.62627257;49.98861791;58.74490624;102.6717359;132.173254;134.448003;114.6873739;0;0;130.1754386;146.0052084;195.3288032;62.6420738;0;166.4648289;103.1212886;60.197136;0;0;0;0
2030;sc01;01-05 22:00:00+01:00;64.5862505;59.54783595;145.8537658;42.84290169;44.75501358;48.28535718;95.40523713;119.6004267;125.5133761;97.2246873;0;0;133.1880701;136.9114584;189.5120999;59.9451645;0;143.2167299;91.72239364;56.67100608;0;0;0;0
2030;sc01;01-05 23:00:00+01:00;57.0861851;52.91913444;148.6681877;36.65031522;35.55772357;37.79255638;90.308956;106.8605072;114.5016955;86.09419124;0;0;135.754386;146.5104166;186.8203774;56.8544367;0;121.656844;78.57883646;45.84861453;0;0;0;0
2030;sc01;01-06 00:00:00+01:00;47.03430834;46.29043283;144.4778264;30.18452297;27.47642277;28.06824236;77.4109205;89.62615168;105.7319141;76.7728923;0;0;119.5382455;148.0260416;181.5080832;54.9501496;0;107.5532318;64.48691711;36.58545651;0;0;0;0
2030;sc01;01-06 01:00:00+01:00;36.00313877;41.98177673;139.1825437;29.04991005;21.39620599;21.32181466;63.31261513;71.52905513;100.5557649;71.8565954;0;0;102.5782455;144.2369791;179.6436055;53.3200399;0;94.43441073;57.47952564;30.47052262;0;0;0;0
2030;sc01;01-06 02:00:00+01:00;28.34770478;39.55125288;135.5258799;27.17565092;17.04769647;17.39809838;52.02683413;54.2060383;97.9512058;68.00221857;0;0;92.57333325;132.3645834;176.599478;52.1485543;0;82.19486686;50.84074375;26.44151014;0;0;0;0
2030;sc01;01-06 03:00:00+01:00;23.96442737;38.66742593;129.031862;24.70783573;14.7387534;15.20717198;45.0879765;44.04070116;97.5885456;67.92355791;0;0;82.97754386;126.0494791;175.0297685;51.3858425;0;76.67300391;48.7924482;25.84638272;0;0;0;0
2030;sc01;01-06 04:00:00+01:00;21.45969742;38.99886106;124.837331;23.2111989;14.31544714;14.83401246;41.84075988;39.08931921;98.08308213;69.92940708;0;0;77.58456145;107.1041666;175.0085155;50.9920239;0;75.19581758;47.42069463;25.61428301;0;0;0;0
2030;sc01;01-06 05:00:00+01:00;21.03125677;39.44077453;125.1417056;24.62809732;16.1626016;16.44857372;45.17880775;35.89410914;100.7206104;73.35114969;0;0;79.18385977;84.3697916;177.5335647;50.8125623;0;78.99429663;48.45294903;23.81997402;0;0;0;0
2030;sc01;01-06 06:00:00+01:00;22.45782294;41.31890657;127.1055467;27.40671763;20.62655826;21.21097534;53.8921185;34.35617994;108.0397514;83.57704719;0;0;86.02736844;85.3802084;179.5975191;52.6570289;0;89.72148304;51.96659397;22.68030502;0;0;0;0
2030;sc01;01-06 07:00:00+01:00;26.19137711;44.96469251;129.7052386;31.47279237;24.93658535;26.69752787;63.08229313;37.7389423;122.1505275;94.31423957;0;0;90.0070176;83.8645834;182.3100326;55.8175474;0;106.5684412;55.93765379;26.02194534;0;0;0;0
2030;sc01;01-06 08:00:00+01:00;29.92022323;47.06378133;132.9991546;36.65101371;30.59349594;34.1533279;77.24547788;39.78155782;134.5469104;101.4723678;0;0;106.2975439;101.2942709;188.2842844;58.89332;0;128.1634982;63.94192502;34.79412314;0;0;0;0
2030;sc01;01-06 09:00:00+01:00;39.45891272;50.15717535;138.073453;42.03259696;37.55880759;43.80374904;88.03493113;45.6843417;140.3494726;103.8321903;0;0;123.2203508;117.9661459;195.3850542;62.8564307;0;151.728137;76.55461554;46.17295885;0;0;0;0
2030;sc01;01-06 10:00:00+01:00;49.20946862;56.34396359;143.5584485;47.41685753;42.40758808;47.9934801;92.83601075;63.67913699;143.2837228;102.4949576;0;0;148.0652631;124.0286459;198.3917584;65.3988036;0;169.3136882;84.5864004;55.45992192;0;0;0;0
2030;sc01;01-06 11:00:00+01:00;52.89123323;58.77448745;147.4486049;50.11713625;44.60108402;49.40853031;94.07520825;76.20763377;143.38263;103.6748688;0;0;158.7768422;127.3125;202.1255647;66.9042871;0;179.9001901;89.83647807;63.0894551;0;0;0;0
2030;sc01;01-06 12:00:00+01:00;51.05035098;54.02391798;152.7188706;48.44868363;42.94634148;48.66590598;95.74585425;85.06692455;140.0197815;104.6581283;0;0;166.2526316;138.6796875;200.7787791;66.5952144;0;187.9895436;91.65680304;64.68439654;0;0;0;0
2030;sc01;01-06 13:00:00+01:00;49.44958373;50.59908883;148.9350366;42.5976335;37.94363142;40.16821513;94.110892;89.55795073;137.3822532;100.1744656;0;0;162.6077193;151.5625;202.1312244;66.6849452;0;187.7081749;95.88936568;60.63753024;0;0;0;0
2030;sc01;01-06 14:00:00+01:00;46.21980031;54.24487476;142.1574917;43.1520771;33.71056911;37.31225212;91.25944;83.26983202;136.5250565;100.6857604;0;0;152.528421;156.109375;202.5939363;65.55334;0;188.0247147;92.66154381;59.28659098;0;0;0;0
2030;sc01;01-06 15:00:00+01:00;40.31579401;57.22779044;138.3694884;43.74214096;31.70948509;39.53273568;90.03646225;74.99024852;142.8221552;110.8723276;0;0;148.9207017;142.46875;206.0016727;67.1635095;0;190.0998099;91.21830375;56.37344243;0;0;0;0
2030;sc01;01-06 16:00:00+01:00;37.77339906;65.95558087;136.8100903;46.50283462;36.44281844;45.08948651;97.16347025;70.99367841;156.6362095;131.3241226;0;0;148.511579;137.921875;210.7685536;71.2711864;0;203.1131179;104.67053;60.83094669;0;0;0;0
2030;sc01;01-06 17:00:00+01:00;39.1058023;73.57858768;142.6119689;53.25265848;44.63956638;59.30649281;104.5078245;69.28524716;162.8344009;138.5609117;0;0;170.9017545;133.1223959;209.107018;72.6071785;0;235.6815589;107.7375688;71.13557747;0;0;0;0
2030;sc01;01-06 18:00:00+01:00;51.30929858;75.34624147;151.9829514;54.07111173;45.71707317;64.4494431;103.7454909;89.90236508;157.7901281;136.3584107;0;0;174.3978947;150.2994791;208.0839925;71.0219342;0;224.6378326;110.4551593;73.83150451;0;0;0;0
2030;sc01;01-06 19:00:00+01:00;59.38846506;74.35193618;154.9307977;53.59989867;46.98699188;66.59972836;104.092596;116.5961792;150.4380182;130.3408632;0;0;169.2652631;175.8125;209.1976892;68.1455633;0;211.3783271;111.7602169;69.5346848;0;0;0;0
2030;sc01;01-06 20:00:00+01:00;64.53446094;72.3633257;150.4735873;50.21608173;46.94850945;63.06395004;104.9619806;127.4264748;141.1077619;121.0588948;0;0;156.2477193;179.6015625;206.6396054;66.4656032;0;193.0893537;107.810038;62.7145248;0;0;0;0
2030;sc01;01-06 21:00:00+01:00;66.31884569;67.06036451;144.4903348;44.88385477;46.83306232;56.66481929;102.3765344;130.6557851;135.0744161;103.6355385;0;0;139.5480701;154.0885416;202.2903898;62.8514457;0;169.3840304;97.33887015;56.9774967;0;0;0;0
2030;sc01;01-06 22:00:00+01:00;63.26797162;60.4316629;144.6925563;40.5249015;41.98428182;47.03656614;95.72963438;122.0010967;123.1725696;88.65066561;0;0;138.3207017;138.6796875;195.2303934;59.3419741;0;145.8545628;88.6616192;56.40022323;0;0;0;0
2030;sc01;01-06 23:00:00+01:00;53.32909018;52.47722097;146.5229729;32.90773377;32.09430892;36.25558271;86.51350788;106.5467835;110.3146195;79.05405398;0;0;133.8575439;130.34375;188.4031388;54.8703888;0;117.9638784;76.79081547;48.21127027;0;0;0;0
2030;sc01;01-07 00:00:00+01:00;41.21504856;45.62756267;141.2256055;26.6883738;22.89701898;25.10513447;71.79560375;83.76428827;102.171251;72.01391691;0;0;116.8975439;129.0807291;186.1209962;52.4675972;0;103.4030418;66.81243751;38.57913331;0;0;0;0
2030;sc01;01-07 01:00:00+01:00;31.8364358;41.98177673;136.5932756;24.93401332;17.00921412;18.45846237;57.37290113;63.92124991;98.94027885;68.71016549;0;0;103.88;120.9973959;184.6609008;52.2133599;0;93.80133077;59.78097159;32.75878746;0;0;0;0
2030;sc01;01-07 02:00:00+01:00;26.27141548;39.99316625;134.1832964;23.25100994;14.23848236;16.81803853;47.01814025;50.50273199;97.65448385;67.68757554;0;0;92.68491229;116.4505209;179.485826;51.9840479;0;88.27946783;56.86415261;30.93472192;0;0;0;0
2030;sc01;01-07 03:00:00+01:00;23.90792976;39.77220956;128.8025388;22.13199541;13.69972903;16.3968487;41.51960663;42.56756267;98.8743406;71.54195237;0;0;88.85403519;115.4401041;182.1409337;51.9042871;0;87.29467694;58.19475854;32.7082016;0;0;0;0
2030;sc01;01-07 04:00:00+01:00;23.27233097;41.87129839;127.5412608;23.71768309;14.93116531;18.14441729;39.69325;39.64515608;105.2044084;80.46994761;0;0;92.79649134;114.6822916;185.3204326;52.9760718;0;91.90209125;61.7085262;38.40059507;0;0;0;0
2030;sc01;01-07 05:00:00+01:00;26.65748286;49.49430519;133.6058188;29.56011918;20.74200539;26.5829937;44.32888688;39.23936111;122.0516203;101.2363856;0;0;112.8063159;106.09375;194.8592765;58.2552343;0;111.4220531;76.01944976;51.63920397;0;0;0;0
2030;sc01;01-07 06:00:00+01:00;36.64344571;58.77448745;145.372187;38.2087638;35.3268293;50.54648189;52.519918;43.13362978;139.7889978;131.5207745;0;0;159.111579;92.7057291;208.587824;68.8983051;0;161.2595057;114.8553835;78.10154355;0;0;0;0
2030;sc01;01-07 07:00:00+01:00;51.03622652;62.1993166;158.2205441;47.18870103;47.14092144;77.74278731;63.89328625;59.44386389;155.2515071;154.6077047;0;0;197.048421;124.7864584;228.7653479;74.9601196;0;229.1045628;145.3275258;98.09484838;0;0;0;0
2030;sc01;01-07 08:00:00+01:00;61.66249621;61.75740322;163.050926;56.39481584;54.14471545;96.28253198;75.448317;88.48719746;162.9992464;166.2101655;0;0;221.0007017;161.9192709;234.0687484;78.4097707;0;275.7414449;157.0987151;106.1260927;0;0;0;0
2030;sc01;01-07 09:00:00+01:00;71.36126244;62.64123007;163.6138103;59.6566389;56.95392956;105.0610161;82.51368963;118.7854265;161.911266;167.2720856;0;0;217.8764913;175.3072916;233.5456274;79.4217348;0;287.0665398;162.678957;106.9801005;0;0;0;0
2030;sc01;01-07 10:00:00+01:00;78.70595926;65.95558087;163.9077611;60.79020428;57.0693767;104.0782397;85.80307788;139.6685279;159.669367;164.3223073;0;0;218.322807;166.71875;231.4596115;80.2841476;0;290.7243347;161.8092053;110.6163288;0;0;0;0
2030;sc01;01-07 11:00:00+01:00;80.89995204;70.81662869;165.1523611;62.25878711;58.30081298;102.0314046;84.44709725;142.3795118;155.7790127;162.709762;0;0;223.7157894;178.0859375;231.0860691;79.8105683;0;293.3269961;164.163222;113.2676214;0;0;0;0
2030;sc01;01-07 12:00:00+01:00;78.72479186;72.58428248;165.7882118;62.21769565;57.95447157;94.56452055;82.11792488;143.7264786;155.7460438;163.4177087;0;0;215.1985964;182.1276041;231.5881683;80.2492522;0;287.6292775;164.0252851;111.7827785;0;0;0;0
2030;sc01;01-07 13:00:00+01:00;79.03552903;71.58997719;162.9737899;60.17685905;55.14525746;93.2307525;76.97298425;134.3113508;155.6471364;155.8269463;0;0;216.0168422;176.8229166;232.0379437;79.0329013;0;290.1967681;165.2699108;111.6816068;0;0;0;0
2030;sc01;01-07 14:00:00+01:00;75.4903004;72.14236901;159.1982951;60.6892799;52.56693768;97.86014667;73.12238863;128.7973118;156.1746421;152.2872127;0;0;209.88;183.8958334;232.8376986;79.4017946;0;288.8602663;160.1532255;110.2711549;0;0;0;0
2030;sc01;01-07 15:00:00+01:00;71.48838222;75.23576313;155.12468;59.87350404;50.64281844;100.9451779;73.22295175;131.9925219;159.7682742;156.7708754;0;0;204.5985964;190.96875;234.1534131;81.2861416;0;291.2519012;159.3276921;108.5601637;0;0;0;0
2030;sc01;01-07 16:00:00+01:00;68.6729151;81.09111614;154.0760474;61.50901364;54.29864501;105.4526487;82.42610225;126.4341522;166.6258479;176.7113755;0;0;207.5740352;181.875;235.782723;82.77667;0;301.5922052;171.6742121;110.9525757;0;0;0;0
2030;sc01;01-07 17:00:00+01:00;69.68516497;86.28359908;159.087803;67.45260691;61.61029814;113.6252105;91.40541875;126.7717466;172.8570083;178.756555;0;0;227.8442106;171.5182291;235.2180205;82.5224327;0;319.6349811;171.6718785;118.0970802;0;0;0;0
2030;sc01;01-07 18:00:00+01:00;80.98469856;86.94646924;166.0300436;66.76417958;61.18699188;109.8529747;93.17987175;138.157879;169.3293142;175.8461073;0;0;224.4224561;183.390625;229.9023765;79.556331;0;287.136882;166.7872168;115.9784266;0;0;0;0
2030;sc01;01-07 19:00:00+01:00;87.72204539;84.95785876;165.2607684;64.9765268;62.07208675;105.4526487;93.9227415;158.9250388;161.911266;169.5925776;0;0;203.0364913;185.1588541;225.917463;76.3908275;0;266.2804184;165.6790541;108.7029942;0;0;0;0
2030;sc01;01-07 20:00:00+01:00;92.0959065;81.20159458;156.4839416;59.33687062;58.99349594;95.85764731;93.12796825;167.7365891;153.6360212;154.961678;0;0;180.6835087;166.4661459;221.0685737;72.8265204;0;238.2138783;157.938988;99.61837453;0;0;0;0
2030;sc01;01-07 21:00:00+01:00;89.91603817;74.46241462;148.3929999;52.38927236;56.87696478;84.64439006;76.37933725;164.6300404;148.4598719;131.992739;0;0;158.1817545;148.2786459;214.8968087;68.8584247;0;208.2480988;138.8201709;91.03961318;0;0;0;0
2030;sc01;01-07 22:00:00+01:00;78.13156633;65.95558087;147.4215032;46.16595457;49.41138209;68.93105138;69.60592225;155.0307702;136.8547476;114.4907221;0;0;157.5494737;135.1432291;209.5372729;63.9680957;0;172.690114;119.3374118;82.80900134;0;0;0;0
2030;sc01;01-07 23:00:00+01:00;62.96665064;56.67539862;148.3909151;37.6042655;39.29051491;53.74974198;72.603353;136.1971044;124.7880557;103.6748688;0;0;152.1936841;122.2604166;203.2653655;59.2073779;0;143.0408746;103.4766326;71.85865728;0;0;0;0
2030;sc01;01-08 00:00:00+01:00;51.78011249;49.05239182;141.9615247;30.97631919;28.86178862;43.26433034;71.49715825;107.3276832;116.0512434;97.30334816;0;0;127.8322807;110.1354166;195.1402995;56.221336;0;121.4106465;90.26195749;60.88153242;0;0;0;0
2030;sc01;01-08 01:00:00+01:00;41.39866606;45.1856492;136.6162078;30.46354907;23.08943089;36.31839173;58.70293;81.78305354;111.6663527;93.96026621;0;0;106.1859648;101.2942709;190.3097758;53.5942173;0;107.518061;82.31246808;55.03440576;0;0;0;0
2030;sc01;01-08 02:00:00+01:00;35.92780855;43.08656037;133.5495303;28.84980746;20.12628729;32.89345286;49.52573125;66.46514184;110.182743;93.409641;0;0;97.70596481;91.4427084;187.7594309;52.3629113;0;97.88117884;79.28190942;53.32936576;0;0;0;0
2030;sc01;01-08 03:00:00+01:00;33.35716469;42.53416855;127.9352799;27.69947961;19.20271006;32.25797342;44.27373938;57.25120647;111.3036925;95.88745472;0;0;92.46175447;93.7161459;188.3401889;52.1834497;0;94.01235754;79.29480639;55.04035712;0;0;0;0
2030;sc01;01-08 04:00:00+01:00;33.912725;44.52277903;126.3842206;29.00707248;20.47262869;33.11513178;41.944567;53.07390424;117.205162;104.1468334;0;0;98.0778947;88.9166666;191.2698512;54.107677;0;97.91634997;83.37223611;60.07215923;0;0;0;0
2030;sc01;01-08 05:00:00+01:00;37.83931297;52.47722097;131.6920118;34.26980478;25.35989161;40.43792448;42.661485;52.5487576;133.9864356;123.812021;0;0;117.7901754;87.1484375;194.9083661;57.6370887;0;116.5922054;92.90560494;69.15380326;0;0;0;0
2030;sc01;01-08 06:00:00+01:00;51.71419858;61.64692488;143.7836022;43.47196178;39.52140919;62.58364578;50.19398963;55.02785865;151.5589675;156.4955627;0;0;159.1859648;98.2630209;211.4107601;67.5224327;0;165.128327;125.8090233;91.92040166;0;0;0;0
2030;sc01;01-08 07:00:00+01:00;75.72570736;69.93280184;156.4964501;52.17392059;49.5268293;88.08041292;62.148029;68.42932633;164.1201959;181.1163775;0;0;191.3207017;104.0729166;228.6412957;76.2711864;0;237.1235741;150.427875;110.3723265;0;0;0;0
2030;sc01;01-08 08:00:00+01:00;91.6627577;74.13097949;160.9682539;60.68252836;55.53008129;106.2506928;77.77748938;96.11546283;168.9996233;194.8426785;0;0;204.7845615;130.0911459;239.2487896;77.557328;0;279.5750951;159.7352385;117.8887855;0;0;0;0
2030;sc01;01-08 09:00:00+01:00;97.83983606;75.34624147;160.6993202;64.46189425;57.99295393;113.3333333;89.66664938;124.7189008;164.3180105;194.0167406;0;0;205.1192983;147.015625;235.8157576;77.3429711;0;288.8250951;164.9180059;118.8380138;0;0;0;0
2030;sc01;01-08 10:00:00+01:00;101.1826148;76.34054667;160.5679805;65.47823829;58.10840106;113.4293942;93.3355825;140.548319;158.680294;188.5891488;0;0;204.5985964;142.2161459;234.1925693;78.1704885;0;291.4980988;166.5909363;119.9776827;0;0;0;0
2030;sc01;01-08 11:00:00+01:00;99.74192418;75.23576313;160.3636742;65.52852588;60.03252031;113.200326;91.95689413;142.0112272;152.5150716;184.616781;0;0;205.1936841;137.6692709;231.4842141;77.7666999;0;286.1520911;168.830722;121.0191557;0;0;0;0
2030;sc01;01-08 12:00:00+01:00;97.33135705;73.57858768;160.5221158;64.24817211;60.5712737;103.3799511;90.2473205;143.426395;148.1631499;180.4870917;0;0;192.2877193;133.1223959;224.8622116;76.5004985;0;276.0579847;169.0481293;121.3077925;0;0;0;0
2030;sc01;01-08 13:00:00+01:00;95.47635035;74.02050115;157.6826768;59.97838617;58.72411924;100.8786743;89.04705063;134.8978783;147.503768;175.1774909;0;0;195.5607017;132.3645834;228.1132082;77.4775673;0;277.6758555;169.1992089;119.9925609;0;0;0;0
2030;sc01;01-08 14:00:00+01:00;89.8359998;74.904328;154.5472024;60.45902808;56.33821139;105.921869;89.79640825;128.5108682;148.3939336;170.4971763;0;0;195.5235087;128.0703125;229.7672359;79.3569292;0;277.6055133;163.5939098;116.942533;0;0;0;0
2030;sc01;01-08 15:00:00+01:00;86.82749899;76.67198179;150.982268;59.86628682;54.7219512;108.1608258;92.17424025;132.0402624;153.0425773;175.6494554;0;0;192.3621053;119.734375;226.3633112;80.9720837;0;281.6150191;162.4372297;116.4456017;0;0;0;0
2030;sc01;01-08 16:00:00+01:00;85.19377478;85.51025058;149.9794999;62.92952067;58.30081298;111.9626188;100.9135028;127.3548637;164.3839488;192.2468738;0;0;194.1473684;122.2604166;234.3494247;83.1206381;0;292.201521;172.7920784;119.1593825;0;0;0;0
