,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_118_N_121_cac1
239,-4.62755E-05,-0.000167932,-1.94275E-05,6.05E-06,0.00011453,0.000985183,0.000536974,0.001517508
240,-1.7655E-06,-6.08565E-05,0.000166256,4.0613E-05,5.87255E-05,0.000846833,0.000479203,0.001366861
241,4.58925E-06,-0.000100326,0.000127483,4.89278E-05,-0.000169754,0.000875313,0.000389114,0.001165792
242,7.797E-06,-9.63663E-05,0.000130251,3.33263E-05,-0.00016259,0.000884719,0.000350214,0.001100425
243,-8.125E-06,-0.000102546,0.000128657,2.87105E-05,-0.000177212,0.000857842,0.000331693,0.00109582
244,-4.44545E-05,-9.91415E-05,0.000126671,3.54605E-05,-0.00017973,0.00081493,0.000331796,0.001119386
245,-3.406E-05,-0.000118382,0.000139129,1.11E-06,-1.85515E-05,0.000679255,0.000344455,0.00140369
246,0.000127815,-9.29015E-05,-3.184E-05,9.6675E-05,0.000302471,0.001532551,0.00075788,0.00155342
247,0.002073158,-0.001312643,-0.006281884,0.00246382,0.003408601,0.017364662,0.010494315,0.017640467
248,0.00482925,-0.003183655,-0.006006815,0.002397495,0.00223803,0.116945545,0.049181105,0.07641972
249,-0.0106626,-0.02245363,-0.02038287,-0.021578195,0.008718755,0.097625795,0.035500575,0.062845565
250,-0.001815007,-0.000797323,0.000235976,-0.003304526,0.005911579,0.028570637,0.00446853,0.0044856
251,-3.2466E-05,-0.000265196,-0.000167351,-0.000124826,0.000272684,0.001811993,0.000641904,0.001041577
252,-3.24765E-05,-0.000216842,-0.000135046,-0.00012824,0.000238988,0.001885403,0.000712927,0.001262833
253,-3.0629E-05,-0.000217862,-0.00013724,-0.000129253,0.000265636,0.001946123,0.000773646,0.001149104
254,-3.15715E-05,-0.000216186,-0.000136331,-0.000127573,0.000284624,0.001914367,0.00074739,0.001149103
255,-3.2473E-05,-0.000278781,-0.000183373,-0.000125079,0.000299667,0.001797702,0.000627537,0.000930015
256,-0.000741943,-0.001972665,-0.00066445,-0.001788375,0.01108382,0.04815019,0.012509838,-0.004676945
257,-0.0001383,-0.009994535,0.019787335,0.02257235,0.01969823,0.17099613,0.089028425,0.10045173
258,-0.00298504,-0.018686185,-0.0003999,0.001745675,0.00221943,0.14246023,0.06325377,0.100816
259,-0.003082215,-0.01627744,-0.000666955,0.00191167,0.00463152,0.145812885,0.06580161,0.08921451
260,-0.004148075,-0.00568031,-0.002110118,0.000133415,-0.005730802,0.100514355,0.032810127,0.02445895
261,-8.6274E-05,-0.000210154,-3.7133E-05,-1.5635E-06,0.000250821,0.001656507,0.000740935,0.001371105
262,-9.66785E-05,-0.000234671,-5.2936E-05,2.3444E-05,0.000248097,0.001696625,0.000788205,0.001377204
263,-7.74605E-05,-0.000210755,-3.04395E-05,-4.1535E-06,0.000103727,0.000950359,0.000522077,0.001449895
264,-2.70755E-05,-6.8497E-05,0.000172649,2.4829E-05,7.58955E-05,0.00081129,0.000454996,0.00133982
265,-5.37265E-05,-0.000140768,0.000104401,-1.67565E-05,-0.00017975,0.000744101,0.000311389,0.001048316
266,-7.85555E-05,-0.000152506,0.000115588,-2.01427E-05,-0.000191327,0.000794116,0.000293828,0.001012999
267,-0.000067353,-0.000132423,0.000122588,-9.57E-07,-0.000201654,0.000813835,0.000297521,0.0010187
268,-8.47875E-05,-0.000147585,0.000132497,-1.32585E-05,-0.00020383,0.000772216,0.000277095,0.001016669
269,-9.4924E-05,-0.000129614,0.000128221,7.011E-06,-0.000189267,0.00073637,0.000281367,0.001045164
270,-5.85505E-05,-0.000109018,0.000166852,-2.33355E-05,-7.0271E-05,0.000672757,0.000345781,0.001321323
271,-1.04005E-05,-9.6306E-05,0.000100121,-1.60035E-05,8.8081E-05,0.000700527,0.000309706,0.001397987
272,-5.7928E-05,-0.000181332,-8.128E-06,2.6737E-05,0.000131022,0.00125346,0.000593212,0.001522199
273,5.20235E-05,-0.00017722,-6.17505E-05,3.02045E-05,0.00026568,0.001570445,0.000735455,0.001402487
274,-3.06215E-05,-0.000275418,-0.000166204,-0.000112839,0.000220411,0.001668543,0.00063073,0.001250327
275,-3.2469E-05,-0.000210147,-0.000125505,-0.000121533,0.000234693,0.001865082,0.000712872,0.00114571
276,2.82E-06,-0.00017567,-5.41475E-05,-2.5276E-05,0.000257142,0.001909137,0.000738174,0.001053497
277,3.0065E-06,-0.000175088,-5.4132E-05,-2.5034E-05,0.000285015,0.001586326,0.000688684,0.000978247
278,3.144E-06,-0.00017713,-5.6803E-05,-2.67405E-05,0.00030078,0.001902326,0.00074666,0.000945665
279,-3.24735E-05,-0.000208039,-0.000124089,-0.000119426,0.000314325,0.001935598,0.000789516,0.00097438
280,-1.476E-05,-0.00027113,-0.000154995,-9.93725E-05,0.000276875,0.001763436,0.00067088,0.001171167
281,3.1989E-05,-0.000121601,0.000217214,0.000162587,0.000472989,0.002405018,0.000965159,0.000883546
282,-3.36545E-05,-0.000113566,-7.5873E-05,7.8092E-05,0.000215735,0.001573559,0.000750627,0.001191478
283,-2.99515E-05,-0.000108209,-6.20335E-05,9.8735E-05,0.000211395,0.001629651,0.000807817,0.001201559
284,-6.325E-06,-0.000117294,-4.6733E-05,9.59715E-05,0.000230596,0.001651243,0.000849591,0.001217806
285,-2.4419E-05,-0.000143103,-2.7116E-05,6.29615E-05,0.000120927,0.00152607,0.000791301,0.00132119
286,-4.6301E-05,-0.00015872,-6.3341E-05,5.9653E-05,5.2307E-05,0.000868563,0.000442323,0.001308132
287,2.54325E-05,-3.14E-05,0.000118554,1.86865E-05,6.08715E-05,0.000794486,0.000424937,0.00124097
288,-3.97747E-05,-0.000112761,9.97707E-05,1.32097E-05,-0.000177406,0.000790764,0.000346515,0.000984289
289,-3.03765E-05,-0.000108224,0.000131045,2.3581E-05,-0.000197746,0.000847749,0.000333041,0.000963934
290,-2.82415E-05,-9.6589E-05,0.00011659,0.000018891,-0.00020966,0.000855957,0.000357982,0.000953418
291,-1.59255E-05,-9.8642E-05,0.00011139,1.7345E-05,-0.00022744,0.000851311,0.000381969,0.000953667
292,-1.01737E-05,-9.64892E-05,0.000118464,2.66653E-05,-0.000215091,0.000852425,0.000377487,0.000976916
293,-2.26945E-05,-9.28005E-05,0.000112128,4.31168E-05,-0.000195321,0.000824359,0.00034364,0.000999954
294,-3.98195E-05,-9.2756E-05,0.000136406,4.3668E-05,-0.000205524,0.000764016,0.000320386,0.00101899
295,-3.89852E-05,-7.34217E-05,0.000128634,6.05992E-05,-0.000203703,0.000697181,0.000345346,0.001147807
296,-1.81195E-05,-7.00355E-05,0.000168034,5.89195E-05,2.4892E-05,0.000724703,0.000424303,0.001369138
297,3.2969E-05,-1.0155E-05,0.000102766,8.51385E-05,8.98095E-05,0.000819035,0.000462957,0.00139178
298,1.1977E-05,-0.000116602,7.79035E-05,5.81035E-05,1.57245E-05,0.000925877,0.000552487,0.00110611
299,1.70135E-05,-0.000154701,7.3563E-05,3.1989E-05,3.65555E-05,0.001038276,0.000543606,0.000868443
300,1.11715E-05,-0.000161205,7.36745E-05,3.2566E-05,6.9625E-05,0.001086272,0.000582165,0.000737596
301,3.9309E-05,-0.000156031,6.38995E-05,3.32335E-05,0.000113196,0.001113162,0.00061616,0.000670105
302,1.54005E-05,-0.000160527,6.61165E-05,3.32365E-05,0.000143986,0.001116947,0.000619836,0.000757136
303,1.25055E-05,-0.000131033,-8.688E-06,3.4261E-05,9.1232E-05,0.001105219,0.000621733,0.000891384
304,-3.9868E-05,-0.000202213,-0.000105351,-0.000113606,0.000231795,0.001876232,0.000768527,0.001102534
305,-1.93485E-05,-0.000242243,-3.39745E-05,-2.5991E-05,0.000257615,0.001755968,0.000747201,0.00130478
306,-0.000109567,-0.000223278,-2.8895E-06,-1.7873E-05,0.000219797,0.001643316,0.00067939,0.001256612
307,-0.000102871,-0.0002276,9.361E-06,-2.1104E-05,0.000225783,0.001657442,0.000695773,0.001262776
308,-8.9772E-05,-0.000236347,2.09735E-05,-1.11045E-05,0.000207868,0.001702636,0.000740677,0.00125859
309,-4.15745E-05,-0.000160258,1.669E-06,5.0411E-05,0.000129569,0.001708847,0.000755836,0.001404934
310,4.411E-06,-4.7885E-05,8.9239E-05,2.65395E-05,8.9377E-05,0.000887327,0.000438445,0.001293838
311,3.8747E-05,-3.86535E-05,0.000166338,7.23155E-05,-3.8821E-05,0.000893329,0.000504308,0.001302429
312,4.36713E-05,-9.06255E-05,0.000148609,5.01045E-05,-0.0001609,0.000889759,0.000377551,0.001013674
313,3.58967E-05,-7.88385E-05,0.000157658,3.3118E-05,-0.000178784,0.000889473,0.000350737,0.000972554
314,1.1109E-05,-8.60355E-05,0.000149108,2.06345E-05,-0.000209037,0.000863154,0.000320163,0.000950348
315,-1.9E-06,-9.87165E-05,0.000145264,1.02333E-05,-0.000218235,0.000852119,0.000309691,0.000970759
316,-8.602E-06,-0.000115801,0.000133596,1.45505E-05,-0.000209414,0.000798985,0.000299532,0.001012318
317,-5.10625E-05,-0.000122066,0.000133064,3.45445E-05,-0.000204109,0.000688303,0.000296832,0.001236342
318,8.89975E-05,-0.000116653,-1.829E-06,9.1702E-05,0.000219152,0.001452536,0.000740808,0.001545903
319,4.5218E-05,-8.23885E-05,-3.61E-07,7.7814E-05,0.000327215,0.001478486,0.000734665,0.001542569
320,1.67685E-05,-0.000113996,-1.5358E-05,8.1108E-05,0.000299369,0.001457204,0.000711132,0.001589911
321,4.7137E-05,-0.000196926,-9.17085E-05,5.021E-06,0.00026099,0.001532037,0.000686821,0.001664281
322,-3.241E-05,-0.000215863,-0.00015131,-8.41915E-05,0.000193592,0.001663238,0.000609227,0.001600701
323,-3.19815E-05,-0.000194457,-0.000121798,-8.41805E-05,0.000150171,0.001849563,0.000732471,0.001367528
324,-3.2011E-05,-0.000226189,-0.000143163,-0.000113633,0.000149567,0.001967922,0.000767049,0.001146522
325,-3.24735E-05,-0.000229329,-0.000140153,-0.000136156,0.000181612,0.001964279,0.000770442,0.00107931
326,-3.24705E-05,-0.000217479,-0.000135262,-0.000128874,0.000253823,0.001907087,0.000734604,0.001149464
327,-3.247E-05,-0.00027515,-0.00017865,-0.000123683,0.000317171,0.001812413,0.000646919,0.00092297
328,-0.000726925,-0.000792913,0.000206427,-0.001940715,0.00852216,0.032267249,0.008077792,-0.005561411
329,-0.0071581,-0.0172288,0.004277645,0.012715095,0.021596285,0.15597096,0.072500395,0.06443819
330,-0.002178475,-0.018776695,-0.000567165,0.003070345,-0.000737695,0.140026085,0.060701375,0.08870528
331,-0.001825345,-0.014768425,-0.001375945,0.00342448,0.003813845,0.14225699,0.06372144,0.074117125
332,-0.001069133,-0.00328116,-0.00203892,0.000757067,-0.003743798,0.090450005,0.02686584,0.007948915
333,-4.8831E-05,-0.000183612,-5.58755E-05,3.32215E-05,0.000268519,0.001666955,0.000763777,0.001331508
334,-6.52635E-05,-0.000215337,-5.59615E-05,3.6396E-05,0.000227642,0.001706753,0.000803672,0.001324773
335,-4.2703E-05,-0.000124671,9.54645E-05,-5.3808E-05,7.76015E-05,0.000818159,0.000355798,0.00132043
336,-4.0822E-05,-0.000127387,0.000126518,-3.5942E-05,-6.9339E-05,0.000775806,0.000368066,0.001253926
337,-7.9312E-05,-0.000188932,9.40335E-05,-6.4016E-05,-0.000201088,0.000755403,0.000248503,0.000994332
338,-6.94212E-05,-0.000175447,0.000102196,-5.3555E-05,-0.000220232,0.000779651,0.000247445,0.000978913
339,-4.9129E-05,-0.000128779,8.60395E-05,-1.0848E-05,-0.000234988,0.000761413,0.000256535,0.000956249
340,-7.6577E-05,-0.000123002,0.00008953,-2.3581E-05,-0.000229612,0.000696149,0.000210885,0.000960485
341,-4.50315E-05,-0.000157375,0.000132565,-3.672E-05,-2.6241E-05,0.000630487,0.000275821,0.001323205
342,0.000214841,4.18725E-05,-7.048E-06,0.000179623,0.000420537,0.001501531,0.000802592,0.001430065
343,0.00644032,-0.002320447,-0.005441375,0.004274593,0.004613035,0.010407438,0.009678797,0.010405162
344,0.004041189,-0.003121873,-0.001120253,0.003749388,0.003234993,0.051542758,0.023267964,0.0314307
345,0.000161932,-0.001748706,-0.002333405,0.002343894,0.003990222,0.008108568,0.007078179,0.008242966
346,0.000117019,-0.000184086,-0.000229913,4.60775E-05,0.000299658,0.001513627,0.000691197,0.001350627
347,5.92095E-05,-0.000232205,-0.000194516,-3.035E-05,0.000306323,0.001567852,0.000603131,0.001617555
348,2.64385E-05,-0.000236198,-0.000158921,-5.5365E-05,0.000292182,0.001595349,0.00057023,0.001615447
349,2.7693E-05,-0.000242848,-0.000155628,-5.0265E-05,0.000304531,0.001626377,0.000596184,0.001588304
350,4.2211E-05,-0.000257503,-0.000157896,-7.8935E-05,0.000326056,0.00168987,0.000622987,0.001466822
351,-1.30205E-05,-0.000196528,3.39075E-05,-0.000143007,0.000481389,0.002212234,0.000683814,0.000925467
352,-0.004551251,-0.011990023,-0.001499828,0.00164101,0.017430402,0.116608077,0.050677822,0.019616152
353,-0.00057294,-0.01892516,-0.00026844,0.004630505,-0.00073597,0.141238205,0.06585271,0.081670215
354,-0.000952775,-0.017967845,0.00124253,0.004891435,0.002081495,0.13950857,0.06490896,0.083637695
355,-0.00061101,-0.015174595,0.001375385,0.00497271,0.00509096,0.14088421,0.067054315,0.07233829
356,-0.001129381,-0.005068906,0.000959285,0.004968794,0.008900325,0.144139895,0.070411715,0.0567956
357,5.3115E-06,-8.29815E-05,-8.4218E-05,0.000124297,0.000246171,0.001652077,0.000833366,0.001281351
358,3.2231E-05,-0.000111594,-8.18115E-05,0.000160731,0.000284374,0.001637153,0.000890367,0.001237794
359,-7.693E-06,-0.000103641,-3.0853E-05,-3.022E-05,4.71885E-05,0.000774319,0.000337538,0.001267642
360,-5.5384E-05,-0.000109126,9.33745E-05,-3.87175E-05,-3.2E-06,0.000713647,0.000342869,0.001224529
361,-8.26867E-05,-0.000166562,5.66505E-05,-0.000077326,-0.000253898,0.00067218,0.000210245,0.00090031
362,-7.43643E-05,-0.000141069,7.13727E-05,-3.43623E-05,-0.000240419,0.000720613,0.000234381,0.000910506
363,-0.000052702,-0.000119504,8.7723E-05,-6.37E-07,-0.000230983,0.000743851,0.000265964,0.000956182
364,-0.000112776,-0.000160105,0.000101395,-3.88285E-05,-0.000216488,0.000699465,0.00021308,0.00099681
365,-6.81645E-05,-0.000185881,0.000143499,-3.23605E-05,-1.94235E-05,0.000639186,0.000284263,0.001351853
366,0.000155028,-3.5502E-05,6.449E-06,0.000163253,0.000339847,0.001489394,0.000786908,0.001488231
367,0.00279503,-0.002006661,-0.004580912,0.00335249,0.004377898,0.005847049,0.00511599,0.005935006
368,0.003729053,-0.002168978,-0.001502888,0.003373631,0.003012113,0.043016685,0.023378923,0.036791231
369,0.000229191,-0.002492841,-0.002121777,0.000588268,0.002233983,0.006789517,0.005225189,0.006896887
370,3.8646E-05,-0.000210252,-0.000137285,-3.9105E-06,0.000329208,0.001546916,0.000655318,0.001670697
371,4.3433E-05,-0.000258163,-0.000181984,-4.1507E-05,0.000306786,0.001576744,0.000604984,0.001690918
372,4.493E-05,-0.000237204,-0.00013839,-4.458E-05,0.00029533,0.001579557,0.000577327,0.001671821
373,3.4932E-05,-0.000233449,-0.000133637,-4.4528E-05,0.00030144,0.001598526,0.000585239,0.00162803
374,6.2492E-05,-0.000239164,-0.000140585,-4.4629E-05,0.00031224,0.001612072,0.000621625,0.001577285
375,7.57715E-05,-0.000189535,-0.000149957,8.15E-08,0.000306278,0.001724691,0.000720118,0.001476674
376,-0.000455015,-0.005788151,-0.001392994,-0.000600291,0.001763759,0.072050767,0.021819274,0.011927637
377,-0.00066666,-0.01905424,0.00071425,0.005304745,-0.00044567,0.13917318,0.063886865,0.08804698
378,-0.00092458,-0.01983688,0.000969725,0.00488056,2.493E-05,0.1383878,0.063736305,0.08161074
379,-0.000821225,-0.01582849,0.00140207,0.00476331,0.00410829,0.140634835,0.06570648,0.06459336
380,-0.001918009,-0.004362308,0.001200535,0.001460069,-0.002697946,0.123124267,0.053533587,0.027659637
381,6.906E-06,-9.5804E-05,-9.66415E-05,0.000117227,0.000255026,0.001668349,0.000831879,0.001285061
382,-2.88E-06,-0.000132044,-9.9592E-05,0.000140413,0.000223524,0.001630567,0.000857443,0.001231577
383,8.646E-06,-5.5678E-05,2.04965E-05,-3.1665E-06,0.000046361,0.000795391,0.000372596,0.001240924
384,-3.56063E-05,-0.00010518,0.000137009,-1.96958E-05,-3.95033E-05,0.000781499,0.000403389,0.001265831
385,-5.55285E-05,-0.000172745,8.7761E-05,-6.2242E-05,-0.000196014,0.000762713,0.000256509,0.000960913
386,-6.2641E-05,-0.000176244,9.35415E-05,-4.9923E-05,-0.00019721,0.00080118,0.000247511,0.000967592
387,-5.6796E-05,-0.000171732,0.000107132,-3.95217E-05,-0.000206225,0.000813723,0.000247747,0.000991233
388,-8.05147E-05,-0.000177626,0.000108287,-4.32285E-05,-0.000208989,0.000740752,0.000234034,0.001009748
389,-7.51015E-05,-0.00018654,0.000145,-4.3992E-05,-4.1686E-05,0.000646681,0.000289385,0.001363766
390,0.00018616,-1.4923E-05,-1.83355E-05,0.000183717,0.000379641,0.001493041,0.000804048,0.001454506
391,7.3195E-05,-4.63645E-05,-0.001220584,0.000115912,0.000391893,0.001465704,0.000728664,0.001550653
392,0.001848784,-0.002096009,-0.005761095,0.002239552,0.002772206,0.003887151,0.003174138,0.003981478
393,0.000116542,-3.60685E-05,-9.625E-05,0.000137695,0.000389744,0.0014612,0.000742823,0.001636569
394,0.000195921,-0.000101268,-0.000137798,0.000103058,0.000317692,0.001473674,0.000707378,0.001633474
395,-2.27465E-05,-0.00020482,-9.4735E-06,-1.8336E-05,0.000171061,0.001513079,0.000587705,0.001637269
396,4.135E-07,-0.000190638,-6.14115E-05,-2.10295E-05,0.000126734,0.00131648,0.000563115,0.001461994
397,2.1605E-06,-0.000196934,-7.1176E-05,-2.1868E-05,0.000139355,0.0015556,0.000614099,0.001295887
398,-3.73395E-05,-0.000221648,-0.000134353,-0.000125568,0.000170622,0.001752011,0.000660612,0.001168295
399,-1.31345E-05,-0.000289176,-0.000189583,-0.000116054,0.000254929,0.001730242,0.000596829,0.001254574
400,0.001638521,0.000856031,0.002213355,0.000495198,0.005720985,0.015755844,0.006890207,-0.001318876
401,0.00221972,-0.00829568,0.013710645,0.021865785,0.02220561,0.16576947,0.08252962,0.06550871
402,-0.00063033,-0.01828403,-0.000940065,0.00514243,-0.00200704,0.138930435,0.06176048,0.078251625
403,-0.00100479,-0.01346052,-0.00145698,0.00444008,0.002847105,0.14131729,0.063735645,0.06230062
404,0.000363625,-0.002938127,-0.002653508,2.8015E-05,0.001433687,0.049931163,0.020436442,-0.000401256
405,-5.53205E-05,-0.000192343,-7.18015E-05,2.08805E-05,0.000253201,0.001703405,0.000768439,0.001306456
406,-8.994E-05,-0.00021682,-0.000111081,5.18635E-05,0.000184141,0.001655377,0.000805162,0.001245931
407,-3.1013E-05,-0.000110076,9.23205E-05,-4.19545E-05,6.66755E-05,0.000824272,0.000360288,0.001321238
408,-4.1161E-05,-0.000130345,0.000123191,-4.99485E-05,-3.30885E-05,0.00078487,0.000368942,0.001264013
409,-5.02245E-05,-0.000182658,9.00145E-05,-5.744E-05,-0.000186287,0.000801132,0.000266411,0.001000993
410,-9.328E-06,-0.000130393,0.000143766,-0.000009902,-0.000172485,0.000889346,0.000322215,0.001002558
411,-3.35535E-05,-0.000155009,0.000132896,-3.02755E-05,-0.000182211,0.000862345,0.000290483,0.000990741
412,-3.3788E-05,-0.000151694,0.000127822,-2.21205E-05,-0.000179921,0.000832375,0.000277132,0.001034707
413,-7.87745E-05,-0.000178013,0.000153296,-5.22095E-05,-2.99735E-05,0.000653015,0.000287377,0.001367245
414,0.000199255,-2.46875E-05,-3.53495E-05,0.000166316,0.000388716,0.001499314,0.000782777,0.001470797
415,8.20425E-05,-7.86025E-05,-0.002032179,0.000111588,0.000404362,0.001456828,0.000710056,0.001563908
416,0.003596125,-0.002888521,-0.002384242,0.004273511,0.004175645,0.041672538,0.02343432,0.034578464
417,-1.996E-06,-5.3419E-05,-0.00019291,0.00016116,0.000512154,0.002680124,0.001302243,0.002164395
418,-1.34185E-05,-0.000229888,-0.000119086,-5.43225E-05,0.000281822,0.001566142,0.00059317,0.001679525
419,-9.65E-08,-0.000179418,-7.3835E-05,-2.1115E-05,0.000210617,0.001494628,0.000583894,0.001563989
420,-4.695E-07,-0.000182077,-7.3571E-05,-2.0981E-05,0.000200923,0.001261123,0.000608471,0.001453936
421,2.429E-06,-0.000193641,-7.11755E-05,-2.116E-05,0.000175056,0.001602299,0.000602484,0.001370762
422,-3.73385E-05,-0.000218403,-0.000134357,-0.000121918,0.000176124,0.001770094,0.000647887,0.001376301
423,1.77395E-05,-0.000282389,-0.00017146,-0.000105661,0.000291115,0.001700453,0.000614913,0.001366794
424,0.002037763,0.000204004,0.005361534,0.007949649,0.010460161,0.039172256,0.021553339,0.006835111
425,-0.00047724,-0.01773324,-0.001354355,0.00520925,-0.001361955,0.14086749,0.06372387,0.08451925
426,0.00068321,-0.01700579,-0.001155385,0.006671685,-0.001535005,0.138429395,0.06337679,0.085464555
427,-0.000435598,-0.013165841,-0.00064057,0.005422387,0.004889608,0.139005683,0.062784398,0.067958228
428,-0.000212047,-0.002849547,-0.005452868,2.70865E-05,0.000322401,0.001769565,0.000847704,0.001072533
429,-8.1655E-06,-0.000109192,-8.6736E-05,8.2463E-05,0.000266813,0.001646735,0.000792463,0.00136913
430,-1.1448E-05,-0.000146277,-5.8152E-05,0.00010877,0.000231575,0.00160985,0.000839356,0.001377985
431,-4.6283E-05,-0.000121102,4.26285E-05,-5.09395E-05,6.31065E-05,0.000793241,0.000339873,0.001319535
432,-5.16965E-05,-0.000125643,0.000122968,-4.31805E-05,-3.7991E-05,0.000770528,0.000371176,0.001276407
433,-5.26798E-05,-0.00016588,7.01285E-05,-5.5727E-05,-0.000217971,0.000759735,0.00025114,0.000981964
434,-5.10735E-05,-0.000172429,0.000104413,-4.3705E-05,-0.000211596,0.000832364,0.000257261,0.001002714
435,-5.3793E-05,-0.000160702,0.000116386,-2.97355E-05,-0.000202653,0.000840448,0.000258841,0.001013637
436,-5.57123E-05,-0.000166078,0.000123638,-3.35763E-05,-0.000213478,0.000810757,0.00024091,0.001024123
437,-5.52125E-05,-0.000145823,0.00012973,-1.26658E-05,-0.000200592,0.000775021,0.000261441,0.001049981
438,-7.31755E-05,-0.00014412,0.000134539,-4.63308E-05,-0.000135075,0.000676536,0.000261945,0.001243432
439,-5.03475E-05,-0.000158217,0.000087943,-6.0316E-05,3.07815E-05,0.000655103,0.000241217,0.001372725
440,2.61665E-05,-0.000103358,-3.83705E-05,9.23055E-05,0.000163436,0.000886746,0.000465736,0.001546704
441,6.51325E-05,-5.4751E-05,-3.32075E-05,0.000109728,0.000176203,0.001214951,0.000590067,0.001574401
442,1.29045E-05,-0.000113222,-6.69175E-05,7.33065E-05,0.000120015,0.00104161,0.000461761,0.001543991
443,3.9972E-05,3.2339E-05,-1.58585E-05,0.000126924,0.000111267,0.000669356,0.000376463,0.001353264
444,4.651E-05,1.88905E-05,-4.5963E-05,0.000117503,9.76695E-05,0.000670425,0.000371798,0.001302402
445,5.8036E-05,1.2338E-05,-4.33925E-05,9.2272E-05,8.67545E-05,0.000685542,0.00039579,0.001298953
446,5.6468E-05,-2.14245E-05,-4.1775E-05,6.02415E-05,3.374E-05,0.000753146,0.000440803,0.001278009
