01-05 22:00:00+01:00,0.10832595512026408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-05 23:00:00+01:00,0.09402307166652411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 00:00:00+01:00,0.03498180387002166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 08:00:00+01:00,0.0,0.0,0.17089558326268017,0.0,0.0,0.0,0.0,0.0,0.06580189041750913,0.001925149853250173,0.0,0.0,0.05744981523199616,0.17089558326268017,0.0,0.0,0.0,0.17089558326268017,0.03670212981635889,0.0,0.0
01-06 09:00:00+01:00,0.0,0.0,0.17803271059433445,0.0,0.0,0.0,0.0,0.0,0.10229320746625303,0.0,0.0,0.0,0.19045050483999934,0.17803271059433423,0.0,0.0,0.0,0.17803271059433423,0.030533015071965788,0.05221257118900846,0.0
01-06 10:00:00+01:00,0.0,0.0,0.18569757708775558,0.0,0.0,0.3014701013541701,0.0,0.0,0.07384743195169952,0.0,0.0,0.0,0.2972315694959994,0.18569757708775536,0.0,0.0,0.0,0.18569757708775536,0.003984030234867418,0.11080615608579869,0.0
01-06 11:00:00+01:00,0.0,0.0,0.19850533984158525,0.0,0.0,0.2822954738787826,0.0,0.0,0.10761869180569655,0.0,0.0,0.0,0.3132762446599999,0.19850533984158525,0.0,0.0,0.0,0.19850533984158525,0.0,0.04633099323426848,0.0
01-06 12:00:00+01:00,0.0,0.0,0.2098523947667037,0.0,0.0,0.0,0.0,0.0,0.16534705126937513,0.0,0.0,0.0,0.2660625452800002,0.2098523947667037,0.0,0.0,0.0,0.2098523947667037,0.0,0.0,0.0
01-06 13:00:00+01:00,0.0,0.0,0.21568672755635498,0.0,0.0,0.0,0.0,0.0,0.15618118579051643,0.0,0.0,0.0,0.24719726028,0.21568672755635498,0.0,0.0,0.0,0.21568672755635498,0.0,0.0,0.0
01-06 14:00:00+01:00,0.0,0.0,0.21496100317774713,0.0,0.0,0.0,0.0,0.0,0.17281384712332115,0.0,0.0,0.0,0.3066494583599997,0.21496100317774713,0.0,0.0,0.0,0.21496100317774713,0.0,0.0,0.0
01-06 15:00:00+01:00,0.0,0.0,0.22259861958307758,0.0,0.0,0.2462251880230224,0.0,0.0,0.14381281426217957,0.0,0.0,0.0,0.44663187907199986,0.22259861958307758,0.0,0.0,0.0,0.22259861958307736,0.0,0.028217005719698096,0.0
01-06 16:00:00+01:00,0.0,0.0,0.23066393103241611,0.0,0.0,0.23415053099771255,0.0,0.0,0.1797713785517156,9.356050695243437e-05,0.0,0.0,0.793215976224,0.23066393103241611,0.0,0.0,0.0,0.23066393103241598,0.0,0.32409610591574367,0.0
01-06 17:00:00+01:00,0.0,0.0,0.22251893130187006,0.3987930608,0.0,0.24634449013188253,0.0,0.0,0.1697951414010881,0.08004786586232596,0.0,0.0,0.0,0.22251893130187006,0.0,0.0,0.0,0.22251893130187006,0.0,0.2841072639168292,0.0
01-06 18:00:00+01:00,0.05496412380584936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09423845206706026,0.0,0.0,0.0
01-06 19:00:00+01:00,0.09036663540453074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600401815596625,0.0,0.0,0.0
01-06 20:00:00+01:00,0.1129812438224707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11156554251173897,0.0,0.0,0.0
01-06 21:00:00+01:00,0.1256632242363212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 22:00:00+01:00,0.11696468599904437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-06 23:00:00+01:00,0.09234212686548686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-07 00:00:00+01:00,0.0027802906875166017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-07 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-07 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-07 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-07 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-07 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-07 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-07 07:00:00+01:00,0.0,0.0,0.18869150449940864,0.0,0.0,0.0,0.0,0.0,0.166215929846956,0.0,0.0,0.0,0.470383162936,0.18869150449940864,0.0,0.0,0.0,0.18869150449940864,0.0,0.0,0.0
01-07 08:00:00+01:00,0.0,0.0,0.2294006340389394,0.4923536947368876,0.0,0.0,0.06250000000000006,0.0,0.0,0.06250000000000006,0.0,0.0,0.0,0.2294006340389394,0.0,0.06250000000000006,0.30398050025134626,0.22940063403893893,0.07179830960250792,0.19999014149445216,0.0
01-07 09:00:00+01:00,0.0,0.0,0.22493007820657263,0.44770362865644664,0.0,0.0,0.06250000000000006,0.4332138406435877,0.0,0.06250000000000006,0.0,0.14931377944054966,0.0,0.22493007820657263,0.0,0.06249999999999978,0.0,0.2249300782065724,0.0,0.2164108049111536,0.0
01-07 10:00:00+01:00,0.0,0.0,0.22024589058199684,0.0,0.0,0.0,0.06250000000000011,0.0,0.05227742428784296,0.06250000000000011,0.0,0.0,0.6347583757973405,0.22024589058199684,0.0,0.06250000000000011,0.0,0.22024589058199684,0.0,0.1825646795739706,0.0
01-07 11:00:00+01:00,0.0,0.0,0.22834357040223652,0.0,0.0,0.0,0.0,0.0,0.07633085170080686,0.08263075914627908,0.0,0.0,0.7152998544320006,0.22834357040223652,0.0,0.0,0.0,0.22834357040223652,0.0,0.2607676264521286,0.0
01-07 12:00:00+01:00,0.0,0.0,0.24543600074036132,0.0,0.0,0.21203512027888172,0.0,0.0,0.12439307304783842,0.04522305298549077,0.0,0.0,0.9947101804879988,0.24543600074036132,0.0,0.0,0.0,0.2454360007403616,0.0,0.4327212679512529,0.0
01-07 13:00:00+01:00,0.0,0.0,0.40910010954749065,0.7629029526764493,0.0,0.1626750986000003,0.0,0.0,0.16267509859999998,0.03309462625074354,0.0,0.0,0.0,0.0,0.1626750986000003,0.0,0.0,0.17939989045250926,0.0,0.5285075076000019,0.0
01-07 14:00:00+01:00,0.0,0.0,0.2615436288342645,0.37235202875111106,0.0,0.1485989850955889,0.08031729601940296,0.0,0.14859898509558844,0.08031729601940296,0.0,0.0,0.37235202875111106,0.0,0.1485989850955889,0.08031729601940296,0.32226168656782717,0.0,0.0,0.3661669289747663,0.37235202875111106
01-07 15:00:00+01:00,0.0,0.0,0.0,0.3906932379695298,0.0,0.15904199904198268,0.06349185984721106,0.0,0.15904199904198357,0.06349185984721106,0.0,0.0,0.3906932379695298,0.0,0.15904199904198268,0.06349185984721106,0.0830075013739637,0.14343014376133456,0.0,0.5436917807919999,0.3906932379695298
01-07 16:00:00+01:00,0.0,0.0,0.0,0.38060644642546815,0.0,0.16350727177777813,0.06250000000000006,0.0,0.16350727177777769,0.06250000000000006,0.0,0.03951634426844596,0.38060644642546815,0.0,0.16350727177777813,0.06250000000000006,0.21121020344857813,0.1398780456404478,0.0,0.449415905088,0.38060644642546815
01-07 17:00:00+01:00,0.0,0.0,0.0,0.3825191628930531,0.0,0.16338178233333345,0.062499999999999986,0.0,0.163381782333333,0.062499999999999986,0.0,0.0,0.3825191628930531,0.0,0.16338178233333345,0.062499999999999986,0.42482785981283466,0.14079249330688715,0.0,0.46753003780000024,0.3825191628930531
01-07 18:00:00+01:00,0.039377263511499484,0.0,0.0,0.0,0.0,0.15222681384064196,0.0,0.0,0.15222681384064218,0.0,0.0,0.0,0.5543951692583751,0.0,0.15222681384064196,0.0,0.0,0.23577686594733116,0.0,0.0,0.0
01-07 19:00:00+01:00,0.07418194148112534,0.0,0.09987264603716828,0.0,0.0,0.0,0.0,0.0,0.17529442258515585,0.0,0.0,0.0,0.48907419443200273,0.20717924398938048,0.0,0.0,0.0,0.20717924398938048,0.0,0.0,0.0
01-07 20:00:00+01:00,0.10153604538842911,0.0,0.1671688632324656,0.1370776892460001,0.0,0.0,0.0,0.0,0.11204566829390189,0.0,0.0,0.0,0.0,0.1671688632324656,0.0,0.0,0.0,0.1671688632324656,0.0,0.0,0.0
01-07 21:00:00+01:00,0.08952616911021109,0.0,0.1432091626648776,0.0,0.0,0.0,0.0,0.0,0.019412793676123502,0.0,0.0,0.0,0.0,0.1432091626648776,0.0,0.0,0.0,0.1432091626648776,0.0,0.0,0.0
01-07 22:00:00+01:00,0.09089570311672424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08466296807174031,0.0,0.0,0.0
01-07 23:00:00+01:00,0.0888274360032078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02801435177143105,0.0,0.0,0.0
01-08 00:00:00+01:00,0.059737801834057205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-08 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-08 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-08 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-08 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-08 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-08 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557923932280156,0.0,0.0,0.0
01-08 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.1471828487310456,0.0,0.0,0.1471828487310458,0.0,0.0,0.0,0.7152506893878189,0.0,0.1471828487310456,0.0,0.0,0.23612297001102756,0.0,0.0,0.0
01-08 08:00:00+01:00,0.0,0.0,0.0,0.3839671772513824,0.0,0.16427750880000014,0.0625,0.0,0.16427750880000058,0.0625,0.0,0.24259564370874592,0.3839671772513824,0.0,0.16427750880000014,0.0625,0.39061787936127945,0.1418156523754982,0.0,0.48156880785599987,0.3839671772513824
01-08 09:00:00+01:00,0.0,0.0,0.0,0.39156598531844145,0.0,0.1635146127999998,0.06249999999999996,0.0,0.16351461280000024,0.06249999999999996,0.0,0.08279081336047603,0.39156598531844145,0.0,0.1635146127999998,0.06249999999999996,0.2567722664484472,0.14536026681829406,0.0,0.5534454694079998,0.39156598531844145
01-08 10:00:00+01:00,0.0,0.0,0.293320124046589,0.39440651230150126,0.0,0.16315390428888898,0.062499999999999986,0.0,0.16315390428888898,0.062499999999999986,0.0,0.0,0.39440651230150126,0.0,0.16315390428888898,0.062499999999999986,0.23919954531525794,0.0,0.010226967772884482,0.5802890231124984,0.39440651230150126
01-08 11:00:00+01:00,0.0,0.0,0.27708065394677295,0.3798788925622223,0.0,0.16059107629247782,0.06495121410662485,0.0,0.16059107629247826,0.06495121410662485,0.0,0.0,0.3798788925622223,0.0,0.16059107629247782,0.06495121410662485,0.13753725665126434,0.0,0.0,0.4415517982493914,0.3798788925622223
01-08 12:00:00+01:00,0.0,0.0,0.24365929947858178,0.3556883034399996,0.0,0.14677160678608514,0.08038610585072714,0.0,0.14677160678608425,0.08038610585072714,0.0,0.0,0.3556883034399996,0.0,0.14677160678608514,0.08038610585072714,0.3235258443353102,0.0,0.0,0.20739560192856743,0.3556883034399996
01-08 13:00:00+01:00,0.0,0.0,0.246503079893156,0.35761080516666643,0.0,0.14815086216277873,0.07956509124097128,0.0,0.14815086216277829,0.07956509124097128,0.0,0.0,0.35761080516666643,0.0,0.14815086216277873,0.07956509124097128,0.26961088243517545,0.0,0.0,0.22609705218343112,0.35761080516666643
01-08 14:00:00+01:00,0.0,0.0,0.258275009224362,0.36540444624666724,0.0,0.15410679659666426,0.0725796253375029,0.0,0.1541067965966647,0.0725796253375029,0.0,0.0,0.36540444624666724,0.0,0.15410679659666426,0.0725796253375029,0.1600884783119971,0.0,0.0,0.3020307614984663,0.36540444624666724
01-08 15:00:00+01:00,0.0037330441101059743,0.0,0.2833900924359214,0.38563860994977794,0.0,0.16141406915555567,0.06250000000000006,0.0,0.16141406915555567,0.06250000000000006,0.0,0.0,0.38563860994977794,0.0,0.16141406915555567,0.06250000000000006,0.14719500397478466,0.0,0.0,0.49649304309197806,0.38563860994977794
01-08 16:00:00+01:00,0.0,0.0,0.0,0.38996849143252166,0.0,0.16318876104444424,0.06250000000000008,0.0,0.16318876104444424,0.06250000000000008,0.0,0.12108415545898586,0.38996849143252166,0.0,0.16318876104444424,0.06250000000000008,0.35067676463662845,0.14445269293766805,0.0,0.538175102744,0.38996849143252166
01-08 17:00:00+01:00,0.0,0.0,0.0,0.382897061543356,0.2355235743000001,0.16316912528888916,0.06250000000000001,0.0,0.16316912528888894,0.06250000000000001,0.08168213377118125,0.0,0.382897061543356,0.0,0.16316912528888916,0.06250000000000001,0.4164416668984566,0.14091042010561206,0.06808067436935085,0.0,0.382897061543356
01-08 18:00:00+01:00,0.05182705960530162,0.0,0.0,0.0,0.0,0.15467287655324258,0.0,0.0,0.15467287655324236,0.0,0.0,0.0,0.7732047183024156,0.0,0.15467287655324258,0.0,0.0,0.18959022559394223,0.0,0.0,0.0
01-08 19:00:00+01:00,0.08625083654731824,0.0,0.0,0.0,0.0,0.15467422408148868,0.0,0.0,0.15467422408148845,0.0,0.0,0.0,0.5990634280663014,0.0,0.15467422408148868,0.0,0.0,0.23762410202843143,0.0,0.0,0.0
01-08 20:00:00+01:00,0.1193434719388708,0.0,0.17363000050945243,0.18204285551800026,0.0,0.0,0.0,0.0,0.13438660523894355,0.0,0.0,0.0,0.0,0.17363000050945243,0.0,0.0,0.0,0.17363000050945243,0.0,0.0,0.0
01-08 21:00:00+01:00,0.13353270226948563,0.0,0.150854947430201,0.03009126864799999,0.0,0.0,0.0,0.0,0.06901434329538529,0.0,0.0,0.0,0.0,0.150854947430201,0.0,0.0,0.0,0.150854947430201,0.0,0.0,0.0
01-08 22:00:00+01:00,0.13143429293630182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14021118212385758,0.0,0.0,0.0
01-08 23:00:00+01:00,0.11584480358187828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07947330565778216,0.0,0.0,0.0
01-09 00:00:00+01:00,0.0627753655791694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-09 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-09 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-09 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-09 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-09 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-09 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10431084095952398,0.0,0.0,0.0
01-09 07:00:00+01:00,0.0,0.0,0.0,0.17649814955028315,0.0,0.1498624562788058,0.0,0.0,0.1498624562788058,0.0,0.0,0.0,0.7811637461158109,0.0,0.1498624562788058,0.0,0.0,0.1475079832761167,0.0,0.0,0.0
01-09 08:00:00+01:00,0.0,0.0,0.0,0.38185963375038234,0.0,0.1638156181777779,0.06250000000000007,0.0,0.16381561817777746,0.06250000000000007,0.0,0.2505600026849397,0.38185963375038234,0.0,0.1638156181777779,0.06250000000000007,0.4222149762774894,0.14060761985734493,0.0,0.4614123867279998,0.38185963375038234
01-09 09:00:00+01:00,0.0,0.0,0.0,0.3904702541489673,0.0,0.16351050595555527,0.06249999999999996,0.0,0.16351050595555572,0.06249999999999996,0.0,0.06533573095091885,0.3904702541489673,0.0,0.16351050595555527,0.06249999999999996,0.2520544203016597,0.14481102964265202,0.0,0.5430435187839999,0.3904702541489673
01-09 10:00:00+01:00,0.0,0.0,0.2960253775959085,0.39726061741092367,0.0,0.16293105715555534,0.062499999999999944,0.0,0.16293105715555534,0.062499999999999944,0.0,0.0,0.39726061741092367,0.0,0.16293105715555534,0.062499999999999944,0.11369857475403436,0.0,0.0,0.6073067585925966,0.39726061741092367
01-09 11:00:00+01:00,0.0,0.0,0.27912766248267307,0.385685685253333,0.0,0.15496226648785605,0.07122563300129042,0.0,0.15496226648785694,0.07122563300129042,0.0,0.0,0.385685685253333,0.0,0.15496226648785605,0.07122563300129042,0.20057512192818736,0.0,0.0,0.4948199129267441,0.385685685253333
01-09 12:00:00+01:00,0.0,0.0,0.23800413961903977,0.3550489992088892,0.0,0.13926232003600614,0.09034067676054774,0.0,0.13926232003600658,0.09034067676054774,0.0,0.0,0.3550489992088892,0.0,0.13926232003600614,0.09034067676054774,0.3970029229674443,0.0,0.0,0.19885993335736551,0.3550489992088892
01-09 13:00:00+01:00,0.0,0.0,0.2396111222964743,0.35519372289111084,0.0,0.14145148234675808,0.08771157917766359,0.0,0.1414514823467572,0.08771157917766359,0.0,0.0,0.35519372289111084,0.0,0.14145148234675808,0.08771157917766359,0.31545564894732475,0.0,0.0,0.20095296599110268,0.35519372289111084
01-09 14:00:00+01:00,0.0,0.0,0.2546772189299906,0.36491630002666664,0.0,0.14945131789572752,0.0781310027970068,0.0,0.14945131789572796,0.0781310027970068,0.0,0.0,0.36491630002666664,0.0,0.14945131789572752,0.0781310027970068,0.20595405464611724,0.0,0.0,0.2958675923632048,0.36491630002666664
01-09 15:00:00+01:00,0.0,0.0,0.2857101474222705,0.3888055468342224,0.0,0.16014619394395702,0.06584856940338712,0.0,0.16014619394395702,0.06584856940338712,0.0,0.0,0.3888055468342224,0.0,0.16014619394395702,0.06584856940338712,0.1512274529259849,0.0,0.0,0.5261367746558994,0.3888055468342224
01-09 16:00:00+01:00,0.0,0.0,0.0,0.39070989550319135,0.0,0.16410509871111056,0.062499999999999986,0.0,0.16410509871111145,0.062499999999999986,0.0,0.09118625365793513,0.39070989550319135,0.0,0.16410509871111056,0.062499999999999986,0.2735471054860451,0.14512943052576976,0.0,0.54551355148,0.39070989550319135
01-09 17:00:00+01:00,0.0,0.0,0.0,0.3811799591527386,0.0,0.16374811204444417,0.062499999999999986,0.0,0.1637481120444444,0.062499999999999986,0.0,0.0,0.3811799591527386,0.0,0.16374811204444417,0.062499999999999986,0.3996787586224957,0.1402452370738383,0.0,0.45493878300000024,0.3811799591527386
01-09 18:00:00+01:00,0.05674680848701207,0.0,0.0,0.1799365815088549,0.0,0.1560556435371081,0.0,0.0,0.1560556435371081,0.0,0.0,0.0,0.7480326719034299,0.0,0.1560556435371081,0.0,0.0,0.11816889352221649,0.0,0.0,0.0
01-09 19:00:00+01:00,0.09354449414515305,0.0,0.0,0.4950905650607207,0.0,0.15610546381448764,0.0,0.0,0.15610546381448787,0.0,0.0,0.0,0.0,0.0,0.15610546381448764,0.0,0.0,0.15658830697189186,0.0,0.0,0.0
01-09 20:00:00+01:00,0.11994257499488528,0.0,0.18469467358717773,0.0,0.0,0.0,0.0,0.0,0.16590246377258233,0.0,0.0,0.0,0.4381352528120064,0.18469467358717773,0.0,0.0,0.0,0.18469467358717773,0.0,0.0,0.0
01-09 21:00:00+01:00,0.13351500351714313,0.0,0.15914120124259856,0.0,0.0,0.0,0.0,0.0,0.09364664997571642,0.0,0.0,0.0,0.13612456538400494,0.15914120124259856,0.0,0.0,0.0,0.15914120124259856,0.0,0.0,0.0
01-09 22:00:00+01:00,0.12874624671162063,0.0,0.1493501629102445,0.0,0.0,0.0,0.0,0.0,0.07805608627297492,0.0,0.0,0.0,0.006864577763999957,0.1493501629102445,0.0,0.0,0.0,0.1493501629102445,0.0,0.0,0.0
01-09 23:00:00+01:00,0.1148047346133281,0.0,0.23044879869599713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-10 00:00:00+01:00,0.07815140785186947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-10 01:00:00+01:00,0.003168054435389113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-10 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-10 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-10 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-10 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-10 06:00:00+01:00,0.0,0.0,0.22967579668020421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09153688351512834,0.0,0.0,0.0
01-10 07:00:00+01:00,0.0,0.0,0.15839981320456653,0.0,0.0,0.342337851907613,0.0,0.0,0.046893127528844857,0.0,0.0,0.0,0.22507776811199995,0.1583998132045673,0.0,0.0,0.0,0.1583998132045673,0.032572045228495924,0.21026792631310576,0.0
01-10 08:00:00+01:00,0.06872581667814676,0.0,0.0,0.0,0.0,0.0,0.062499999999999944,0.0,0.0,0.062499999999999944,0.0,0.0,0.0,0.0,0.0,0.062499999999999944,0.04086677704888041,0.1303240064555133,0.0,0.0,0.0
01-10 09:00:00+01:00,0.04587768642698061,0.0,0.2931418697654997,0.0,0.0,0.0,0.062499999999999944,0.0,0.0,0.062499999999999944,0.0,0.0,0.0,0.2931418697654997,0.0,0.062499999999999944,0.13174839079113615,0.01916830470891498,0.0,0.0,0.0
01-10 10:00:00+01:00,0.0,0.0,0.06388780593494064,0.0,0.0,0.0,0.0,0.0,0.0,0.029926293240460766,0.0,0.0,0.0,0.21270052806254847,0.0,0.0,0.0,0.21270052806254847,0.0,0.0,0.0
01-10 11:00:00+01:00,0.0,0.0,0.08765890717180552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23604297573767652,0.0,0.0,0.0
01-10 12:00:00+01:00,0.0,0.0,0.07676234444964852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23753474024808519,0.0,0.0,0.0
01-10 13:00:00+01:00,0.0,0.0,0.15582899239290693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032808831487999734,0.18929096012310542,0.0,0.0,0.0,0.18929096012310542,0.0,0.0,0.0
01-10 14:00:00+01:00,0.0,0.0,0.18770192384594342,0.0,0.0,0.0,0.0,0.0,0.01272464796975939,0.0,0.0,0.0,0.10297975924799929,0.18770192384594342,0.0,0.0,0.0,0.18770192384594342,0.0,0.0,0.0
