LoadLevel,Network_Line_Out_bus004_bus011_cac1,Network_Line_Out_bus005_bus006_cac1,Network_Line_Out_bus006_bus007_cac1,Network_Line_Out_bus008_bus005_cac1,Network_Line_Out_bus011_bus013_cac1,Network_Line_Out_bus012_bus016_cac1,Network_Line_Out_bus015_bus033_cac1,Network_Line_Out_bus017_bus113_cac1,Network_Line_Out_bus025_bus027_cac1,Network_Line_Out_bus026_bus030_cac1,Network_Line_Out_bus030_bus038_cac1,Network_Line_Out_bus033_bus037_cac1,Network_Line_Out_bus054_bus056_cac1,Network_Line_Out_bus068_bus069_cac1,Network_Line_Out_bus069_bus077_cac1,Network_Line_Out_bus077_bus082_cac1,Network_Line_Out_bus080_bus099_cac1,Network_Line_Out_bus082_bus083_cac1,Network_Line_Out_bus092_bus093_cac1,Network_Line_Out_bus094_bus100_cac1,Network_Line_Out_bus099_bus100_cac1
01-04 17:00:00+01:00,-0.001247317,1.237823538,-0.000151922,-0.164986699,-0.044708602,-0.12513656,0.361247005,-0.375247151,0.523234092,-0.307781838,0.705797073,0.318200807,0.002684688,0.214597157,-0.471772139,0.067042302,1.779705154,0.546703872,-0.318256039,1.120491425,9.216604789
01-04 18:00:00+01:00,0.001635363,0.008428131,-0.000342311,4.348023276,0.000107673,0.005211347,0.070467578,1.235916162,1.100313505,0.744124565,1.608968741,0.108279927,0.005842845,0.369471763,-0.096355694,0.227465884,2.016693753,0.242898959,2.148515797,0.906584195,9.456076671
01-04 19:00:00+01:00,0.000406752,1.476774882,-4.65505E-05,54.15061976,-1.418759403,-0.250838585,-0.944168975,4.411803125,4.0008357,3.335243132,2.992800304,-0.346420153,0.006070196,0.527668248,2.780789762,0.034292698,110.5326938,-0.59718349,4.20216774,-0.160302155,109.9422102
01-04 20:00:00+01:00,0.000657596,-0.180093131,-6.17521E-05,18.49955085,-0.61532272,-0.114915474,-0.377181093,1.586574205,1.427340906,0.741607071,2.071825432,-0.150536171,0.00191134,0.061082568,1.399815962,0.049384845,81.54279814,-0.321683969,3.245473962,0.595015779,81.08115875
01-04 21:00:00+01:00,0.001140061,-0.752364782,-0.000174778,5.864302899,-0.177978468,0.000279243,-0.302093187,1.446568942,0.99932171,2.792582608,5.932038882,-0.160204825,0.004113332,0.053904676,0.430605067,0.023259482,75.92436103,-0.044450888,0.072257108,1.847112032,75.48502834
01-04 22:00:00+01:00,0.003216841,-0.35163504,-0.000504321,4.863625543,-0.040602969,0.010396455,-0.149098026,1.093687557,1.165890556,1.818219063,14.60012204,0.016581279,0.003630945,0.035742638,0.304059944,-0.049686921,71.13962327,0.807378081,-0.36269551,5.799859905,70.02934847
01-04 23:00:00+01:00,0.023451091,-0.024201904,-0.000912472,3.924431047,-0.038988957,0.016974983,0.18907899,0.444805913,1.372856667,0.345275581,16.60844111,0.372424615,0.003882203,0.317089626,0.578716884,-0.278981926,69.39966574,0.158587927,-0.37206681,6.815188443,68.33629436
01-05 00:00:00+01:00,0.033904042,0.120202842,0.001569803,3.392528359,-0.01390649,0.00740338,0.301357571,0.136973561,1.182332599,-0.198277604,18.04857426,0.471466544,0.002509472,0.041567829,-0.128380442,-0.017090742,67.78283917,0.237111954,-0.038587541,5.240226287,66.72535374
01-05 01:00:00+01:00,0.040623047,0.137241952,0.004633035,5.315930468,-0.006502035,0.008085638,0.356602933,-0.066626745,0.974072963,-0.414446409,18.52922235,0.504332222,0.002123289,-0.247794871,-0.837038025,-0.01784843,63.4263319,0.116335936,-0.005753204,3.79839637,63.31624025
01-05 02:00:00+01:00,0.011023513,0.031461739,0.001371282,7.145701339,-0.000895605,-0.010473557,0.298861075,0.227363939,1.15179794,0.283164375,18.46282147,0.424495138,0.001933801,-0.239253038,-0.538143286,-0.000355696,61.13212255,0.010429887,-0.000378567,3.147910798,61.13459948
01-05 03:00:00+01:00,2.84217E-14,0.000543206,-2.84217E-14,7.562175549,0.000612977,-0.00455855,-0.056087486,1.077388685,0.425728402,0.402389415,17.64098885,-0.003299476,0.001302862,-0.048863844,0.002474401,-0.001904858,61.58557132,0.022131879,0,2.299190286,61.58244814
01-05 04:00:00+01:00,0,0.000565258,0,7.032510966,0.00127488,-0.005011944,-0.060994514,0.952632382,0.284824488,-0.231751528,16.52172433,-0.008116521,0.001151881,-0.051458377,-0.019874988,-0.002294346,63.27655208,0.022266338,0,2.568010362,63.27305747
01-05 05:00:00+01:00,0,0.000855103,-5.68434E-14,7.094126274,0.002181323,0.000912718,-0.076736955,0.927182007,0.289474767,0.055368677,16.59482151,-0.023632602,0.000895033,-0.056945806,-0.036015433,-0.004633783,64.21244207,0.031224352,1.42109E-14,3.248186463,63.68343174
01-05 06:00:00+01:00,0.009400226,0.027535079,0.001250394,7.327951395,-0.000650018,-0.010431314,0.176960361,0.55082657,1.117608174,0.512134456,17.61317396,0.305114065,0.000889397,0.08828193,-0.283136112,-0.059475422,67.04251275,0.102329783,-0.225303415,5.724154413,65.92052367
01-05 07:00:00+01:00,0.032683851,0.117055277,0.004103576,4.422035466,-0.000549361,0.012932219,0.115280152,0.203613379,0.949345044,-0.372424914,15.73013106,0.24747383,0.000762931,0.59347737,-0.023482349,-0.348194636,69.49298206,0.181402122,-0.390292676,7.435810313,68.38309116
01-05 08:00:00+01:00,0.006552963,0.026036266,0.000634419,1.306644831,-0.001233302,0.006383164,-0.180208189,0.207319786,0.278241793,-0.284143782,11.18137188,-0.131039202,0.000407493,0.124049749,0.151188404,-0.035182253,73.04443288,2.148388297,-0.894164371,5.897173886,72.09269634
01-05 09:00:00+01:00,3.36257E-06,-0.000686253,7.12922E-07,-0.562831468,-0.002668813,-0.002122964,-0.007812562,-0.274917912,0.246108148,-0.512609998,0.675691519,0.006465243,0.000312394,0.272810071,0.415853827,-0.013039225,77.8007153,2.999783913,-1.362569369,4.075459998,77.32831047
01-05 10:00:00+01:00,-0.001449321,-0.002949712,-0.000677182,0.081124986,-0.000899334,-0.002501811,0.064876425,5.650288555,0.382851927,2.022050871,0.052670797,0.06961139,1.75522E-05,-0.021751495,0.250490811,-0.278850988,84.06557204,0.503808486,-0.350513422,5.93236162,82.678284
01-05 11:00:00+01:00,-0.002574109,-0.004044315,-0.000807802,0.105722979,-1.77636E-15,-0.003189983,0.078370228,5.4632103,0.342104094,2.300466539,0.200125659,-0.072570682,6.75286E-05,-0.023944261,0.391365496,-0.159625209,85.87092002,0.485180791,-0.203692967,6.053555345,84.45629059
01-05 12:00:00+01:00,-0.003299867,-0.004364179,-0.000909613,0.106946161,-2.04281E-14,-0.003607839,-0.019741305,5.37745489,0.377312197,2.171093399,0.304290124,-0.302311427,6.78891E-05,-0.019015071,0.386303313,-0.152134367,83.74656775,0.493100331,-0.202456736,6.126125797,82.35555568
01-05 13:00:00+01:00,-0.002259783,-0.003008203,-0.000612191,0.106792982,-0.000968951,-0.007993732,0.072212596,5.518391615,0.403060692,1.836349956,0.233502666,-0.064396588,7.51151E-05,-0.005203891,0.361748321,-0.153405945,83.00803734,0.518943036,-0.199359419,6.215379854,81.72053479
01-05 14:00:00+01:00,-0.002436344,-0.003312163,-0.000643721,0.080773801,-2.75335E-14,-0.006219866,0.055355731,5.587711912,0.396194628,1.551543652,0.317362542,-0.318230344,9.02246E-05,0.004004872,0.240866636,-0.274484517,84.45228419,0.471543479,-0.390826459,6.118242323,83.1142072
01-05 15:00:00+01:00,-0.002097639,-0.003093822,-0.000470165,0.108666082,-3.59712E-14,-0.00601279,-0.027904884,5.635496467,0.38431337,1.485199061,0.405120804,-1.240218909,0.000104887,0.026120647,0.247183814,-0.272618779,90.42542632,0.476369837,-0.39038794,6.016904775,88.98737506
01-05 16:00:00+01:00,-0.001986484,1.237417793,-0.000687987,2.015254358,-0.016741056,-0.027639909,-0.072088996,2.40769532,0.003597744,0.0784909,1.836508376,-1.004793823,3.73059E-05,0.031812091,0.084280893,-0.198443418,95.18608533,3.151303059,-0.438055236,4.610004557,94.3193637
01-05 17:00:00+01:00,1.10467E-05,1.148182219,1.06057E-06,0.267013602,-0.00586592,-0.005128721,-0.004586489,0.03492384,0.002783558,0.005970512,0.000945953,-0.303581496,0.000134784,0.155050576,0.139246924,0.124747536,96.53989598,5.672188127,-1.15322067,-1.723646048,96.66871574
01-05 18:00:00+01:00,-6.1555E-08,-0.00016061,1.03937E-06,0.481912084,0.002138495,-0.00795267,0.267626484,0.790170503,0.202150961,0.315150254,0.107393892,0.24729313,-0.001042589,0.322034031,0.264936445,0.038552555,92.87067486,5.401971467,-1.100236903,-2.321530972,92.95632888
01-05 19:00:00+01:00,0.000227536,-0.057365854,-4.21151E-05,1.796152255,-0.025519046,0.003082562,0.310894561,0.84118711,0.245688771,0.601739487,0.262747609,0.245819805,-0.00104173,0.408993401,0.26242442,-0.026937591,114.0262549,4.693324754,-0.915233371,-2.19978443,114.0027118
01-05 20:00:00+01:00,0.001999369,-0.320188974,-0.000330596,3.11356527,-0.109110215,0.028278489,0.742823048,1.053275615,0.805802537,0.416280144,1.054409014,0.611161017,-0.00198127,1.527544272,2.12873899,-0.186808004,3.965723173,4.697424709,-0.855637203,0.668755233,8.507296526
01-05 21:00:00+01:00,0.003637882,-0.25034313,-0.001229779,2.735171237,-0.039312558,0.004079975,0.475744117,0.940451639,0.85860022,0.273806021,1.743023449,0.357942121,-0.002123422,1.437292096,1.453428191,-0.111436593,2.235162371,3.786178548,-0.729351118,1.545873966,7.548167777
01-05 22:00:00+01:00,0.006438655,-0.105980199,-0.001233767,2.13123992,-0.02915094,0.00704023,0.140916067,0.413135958,0.746143852,-0.009933465,3.660711447,0.158369406,-0.001731399,0.799660665,3.142166283,-0.064784891,0.880973514,3.47541556,-0.801779599,4.256618193,6.12787125
01-05 23:00:00+01:00,0.019364624,0.030610833,-0.001377014,2.280409354,-0.040998057,0.019990183,0.130130141,-0.139425141,1.121440874,-0.711983195,7.086355027,0.246376056,-0.001567876,1.24394424,1.800979074,-0.033862955,0.078381283,0.220839508,-0.058536005,2.650650009,1.927527666
01-06 00:00:00+01:00,0.023049719,0.092357371,0.000606441,2.29842896,-0.008623705,0.000445272,0.249611723,-0.085882316,1.158481521,-0.635642351,11.18577348,0.359095617,-0.001725059,0.852293647,-0.362964712,-0.05548472,0.11440881,0.2870528,-0.072217129,0.515234212,0.344516731
01-06 01:00:00+01:00,0.032812095,0.11253484,0.003576699,2.643923761,-0.007559837,0.003707704,0.246898598,-0.0265348,0.925612554,-0.5659789,12.37322027,0.352843305,-0.001398113,0.799427691,-0.316900716,-0.05896858,0.075519963,0.212745155,-0.026989188,-0.003273742,0.211298862
01-06 02:00:00+01:00,0.027181317,0.107235586,0.004099668,4.171611913,-0.000505156,0.00269692,0.205772928,0.01254953,1.016587422,-0.426373635,12.36642442,0.300168703,-0.001181947,0.914016297,-0.28484938,-0.003416139,0.080413652,0.134251364,-3.33067E-13,-0.006358111,0.108371299
01-06 03:00:00+01:00,0.008355716,0.024566188,0.001175163,5.478636255,0.002281271,-0.004749906,0.175699543,0.361709329,1.114315849,0.265379203,12.56554786,0.255052936,-0.001229309,0.783264108,-0.314142426,-0.002993434,0.078025075,0.092059317,2.54241E-14,-0.005517182,0.096863076
01-06 04:00:00+01:00,-1.42109E-14,0.001033767,-7.10543E-15,5.38527286,0.003987019,0.00165066,-0.06186025,0.670293015,0.324680885,0.014385416,11.85684132,-0.030431719,-0.000966581,-0.001527323,-0.168326704,-0.002999711,7.10543E-15,0.023637382,-7.10543E-15,-0.005667987,-7.10543E-15
01-06 05:00:00+01:00,-3.90799E-14,0.001034429,-4.61853E-14,5.263152107,0.004885117,0.001777307,-0.048550262,0.661523252,0.322924608,-0.278849183,11.74383793,-0.008657572,-0.000861194,-0.006677309,-0.172181217,-0.003206289,-3.19744E-14,0.021694758,-7.10543E-14,-0.006753317,-5.68434E-14
01-06 06:00:00+01:00,0.007862755,0.023657651,0.001152504,5.516290909,0.003973918,-0.003972275,0.15305456,0.484217574,1.081670864,0.367850264,11.576569,0.246312521,-0.001116275,0.893148311,-0.344969984,-0.015277995,85.06824438,0.163288121,-0.030048412,3.065556862,85.05340942
01-06 07:00:00+01:00,0.007727912,0.025969821,0.001195688,3.595802275,0.003266368,0.002321246,-0.039127926,-0.074989768,0.455069603,-0.412760719,9.452532039,0.00858907,-0.000924247,0.733066896,-0.06325234,0.036559604,72.61193708,2.570830297,-0.431477177,3.283984348,72.09074677
01-06 08:00:00+01:00,-2.18449E-06,0.000984094,-2.24763E-07,0.147006977,0.002545968,0.005463472,-0.103444266,-0.455096428,0.26673915,-0.371678519,1.443309052,-0.088728064,-0.000621921,0.124343292,0.124219646,0.000941714,77.93730412,1.378171772,-0.461078682,0.205048783,77.59251912
01-06 09:00:00+01:00,2.71443E-06,0.947977131,2.97093E-07,0.006843747,-0.159318427,-0.062862767,-0.038939031,0.942460958,0.229558645,0.326870932,0.073919721,-0.046014108,-1.91616E-05,0.140458856,0.041924049,-0.103907703,86.34333286,0.58997937,0.618785756,4.760351749,85.75441466
01-06 10:00:00+01:00,-0.002100521,-0.003725312,-0.000580248,0.101586076,-0.001520715,-0.00207092,0.056679805,5.225099897,0.404430201,1.494196467,0.376182637,0.07343556,8.7941E-05,0.064622711,0.592650473,-0.178964133,118.7233078,0.187193635,0.483268327,6.737763944,117.136568
01-06 11:00:00+01:00,5.32907E-15,8.88178E-16,7.10543E-15,-0.025922654,-0.001523059,-0.007397172,0.005827784,4.225212273,0.679726581,1.205676886,-0.033489874,0.008763322,5.02426E-05,-0.003432865,-0.172560566,0.005958754,0.072064522,-0.005761431,0.469854265,6.707918333,6.724781127
01-06 12:00:00+01:00,4.08562E-14,-2.13163E-14,4.9738E-14,-0.015822969,-0.001634398,-0.00792817,0.011695303,4.797865427,0.659083581,1.25658985,-0.041815344,0.020250206,3.47848E-05,0.037810173,-0.124381523,0.001388292,0.162200519,-0.00931992,0.308527095,6.399556832,6.508591836
01-06 13:00:00+01:00,-0.003202563,-0.004371285,-0.000721031,0.105757479,-0.002449592,-0.002432671,0.049948008,5.829777147,0.48625277,1.420159104,0.303469992,0.077057218,1.99625E-05,0.053113501,0.658569621,-0.162444497,118.4742109,0.171054843,0.244310577,6.348887324,116.8753189
01-06 14:00:00+01:00,-0.003161051,-0.004342922,-0.00068518,0.108076252,-0.002747316,-0.002985363,0.056097191,5.416174598,0.486276947,1.357185947,0.402399608,0.075841098,-1.80915E-05,0.064642348,0.621516276,-0.165645916,90.90909424,0.185309201,0.160047101,6.367353091,89.82564074
01-06 15:00:00+01:00,-0.003258342,-0.004451143,-0.000591464,0.110203649,-0.003053684,-0.004336648,0.066668303,4.931778434,0.475415157,1.339721849,0.821046496,0.075848893,-4.97142E-05,0.084478703,0.638177254,-0.168294538,93.34837027,0.183393928,0.206018501,6.105162335,92.26638161
01-06 16:00:00+01:00,-0.005947988,1.069644968,-0.001205231,4.649500034,-0.046652681,-0.033262485,0.012452592,2.159708338,0.000196616,-0.026014855,6.050776457,-0.513214063,-3.11711E-05,0.083496329,1.806213421,0.680599768,98.28772083,0.727890242,0.516637198,4.130968892,98.80830905
01-06 17:00:00+01:00,-6.5692E-06,1.023788427,-5.3368E-07,3.24590188,-0.041531209,-0.030804295,0.003183488,0.074983776,0.002370029,-0.006486736,0.139530432,-0.045582249,-6.74113E-07,-0.005082922,0.013413819,0.026816489,93.87761944,-0.028563618,0.465827067,0.170310869,93.91490988
01-06 18:00:00+01:00,-8.00978E-07,-8.40507E-05,-4.26846E-07,0.254512854,0.001015822,-0.004314745,0.11654968,0.373377158,0.051630663,0.075211365,0.05861408,0.102494217,0.000251521,0.123530438,0.062340014,-0.024565142,93.4644839,0.263168805,-0.039653242,-0.384561793,93.50537337
01-06 19:00:00+01:00,1.12948E-06,-0.009219699,-2.60803E-07,1.230987712,-0.013243707,0.000596003,0.29156839,0.820587474,0.225571564,0.41224153,0.232136252,0.248537773,0.000643026,0.425513571,0.123796062,-0.031767547,89.13773852,0.841201541,-0.179199391,-0.630954106,89.04059406
01-06 20:00:00+01:00,1.505E-06,-0.080851953,-3.16693E-07,1.458916822,-0.040172569,0.008697041,0.252725034,0.617349816,0.206462469,0.397897827,0.261190278,0.211349855,0.000720101,0.39899323,0.092140655,-0.016674804,86.82092244,1.256532158,-0.382140894,-0.576056455,86.78231798
01-06 21:00:00+01:00,1.08391E-06,-0.066035703,-4.8188E-07,1.169262273,-0.029001479,0.005772559,0.149485135,0.276512667,0.119664191,0.183297578,0.28505722,0.105709439,0.000432813,0.2798112,0.034416122,-0.015459832,81.60951644,1.616248894,-0.433217129,-0.537604599,81.6682912
01-06 22:00:00+01:00,0.000846778,0.003567126,-6.46801E-05,1.08378933,0.002145654,-0.0045711,0.179985318,0.268925901,0.149856579,0.201807277,0.48391269,0.145159085,0.000489889,0.325421613,0.043992616,0.018693144,73.59350639,4.48016811,-1.067205364,-1.243834641,73.64985798
01-06 23:00:00+01:00,0.002350159,0.009516989,-7.85832E-05,0.937143995,0.001272388,-0.004300279,0.157837893,0.074444437,0.176830382,0.056696341,1.418681606,0.119261105,0.000593733,0.414009751,0.099969953,0.083820355,54.82950659,4.159083786,-1.392094299,-0.321106371,54.66163905
01-07 00:00:00+01:00,0.02778385,0.10381628,0.002160676,2.077909147,-0.005175087,-0.000420444,0.206941108,-0.327837252,1.051883638,-0.72686379,10.24197143,0.314586109,0.000779471,1.115011361,-0.731328403,-0.020343745,53.69938235,1.900308568,-0.060135721,2.833106197,53.6956164
01-07 01:00:00+01:00,0.026060784,0.100869838,0.003733994,3.179998806,0.00174889,0.005315589,0.197462155,0.000937314,0.992555356,-0.538590749,11.81397441,0.297992056,0.000804902,0.911316397,-0.776687883,-0.022411122,68.71379168,0.179893359,-0.085453935,2.356843217,68.72191397
01-07 02:00:00+01:00,0.008205851,0.069595557,0.00116391,3.919364001,0.002052167,-0.004714295,0.124028431,-0.018222412,1.131725404,-0.281174714,11.26986074,0.206916066,0.000937931,0.941327426,-0.6694939,-0.021035333,69.35808241,0.192204089,-0.091022481,2.070143701,69.37416141
01-07 03:00:00+01:00,0.007588477,0.023848705,0.001107822,4.955710822,0.003470383,-0.003989543,0.12901775,0.397925582,1.080406755,0.305598385,11.75751491,0.209392351,0.000802701,0.810282974,-0.592146969,-0.02112215,69.14683868,0.194511487,-0.09068044,2.094208174,69.16284505
01-07 04:00:00+01:00,0.008107701,0.028462774,0.001161057,4.968122264,0.002598256,-0.005001982,0.101569863,0.222971766,1.087009312,0.119796784,11.26049459,1.87E-01,6.99E-04,0.963525661,-7.34E-01,-0.017541187,7.10E+01,0.178329746,-0.09262506,2.91558411,70.9848399
01-07 05:00:00+01:00,0.001797866,0.006034494,0.000269049,0.414020606,5.92937E-05,0.000373666,0.009186855,-0.174244914,0.288950718,-0.385140301,3.08910507,0.027642344,8.21E-04,0.290491934,0.222129893,0.021339187,8.01E+01,2.343350958,-0.98987951,1.213507016,79.53147393
01-07 06:00:00+01:00,-6.8228E-06,9.94644E-06,-4.58335E-06,0.075732983,0.000439583,-0.000681524,0.128410387,0.152780684,0.039701091,0.100887646,0.018877816,0.118466382,0.000357525,0.172566262,0.030181487,-0.043365999,98.19160014,0.754097889,0.080037875,-1.28631367,98.1499124
01-07 07:00:00+01:00,-9.98407E-05,-0.02061106,-0.000101919,0.62016595,-0.042129877,0.015945622,0.371323049,0.958620042,0.124794197,0.639401436,-0.013955104,0.350791051,9.60E-04,0.532112257,0.425010954,0.006308853,1.08E+02,-0.132349772,2.615225812,-0.311045956,108.3445735
01-07 08:00:00+01:00,-7.79096E-05,-0.071275705,-0.000130641,1.497039473,-0.038109223,0.013601736,0.359838885,1.022049978,0.287057397,2.321227401,0.96595236,3.35E-01,9.95E-04,0.46319039,4.34E-01,-0.037334041,1.14E+02,-0.075530084,3.142214404,-0.736353062,113.8619874
01-07 09:00:00+01:00,-0.00014855,0.000266988,-3.46674E-05,-0.506973141,-0.000230524,0.010115442,-0.556724672,0.634986228,-0.074116445,0.052213768,2.484782172,-1.33E+00,6.42E-05,0.243842692,6.08E-01,0.186946776,1.12E+02,1.825605057,0.397913235,-1.443735898,112.2062365
01-07 10:00:00+01:00,-0.110722015,1.228671973,-0.028455098,7.732248528,0.379133459,0.537636313,-0.978619816,-0.117029316,-0.158081333,-0.109651706,7.426854213,-2.22E+00,1.75E-04,0.259621917,8.91E-01,0.225316337,1.13E+02,2.077204937,0.175692985,-1.458561737,113.1164016
01-07 11:00:00+01:00,-0.070955852,1.040113411,-0.060475816,6.771974097,-5.68434E-14,0.714347848,-2.241404674,0.180500844,0.061154588,0.128554884,9.504593535,-3.973070764,0.000168719,0.309166162,1.262915032,0.273555989,1.12E+02,2.126384139,-0.27138815,-1.460752413,111.9526194
01-07 12:00:00+01:00,-0.141843297,-0.299379639,-0.059385878,5.726118971,-5.32907E-14,1.181173466,-3.87251455,-0.147870833,0.182150242,-0.764844754,8.846232641,-5.37E+00,4.03E-04,0.212843672,1.36E+00,0.21777835,1.12E+02,2.844055245,-0.696633151,-0.693763513,112.3146108
01-07 13:00:00+01:00,-0.159766371,-0.320615878,-0.059959156,6.328070125,-2.62901E-13,0.958820787,-3.487339532,0.075196376,0.205256163,-0.586635051,8.313390404,-4.89E+00,7.20E-04,0.103625559,8.32E-01,0.094857492,1.10E+02,0.11205646,2.444453626,0.015002171,110.0972988
01-07 14:00:00+01:00,-0.147258515,-0.22660108,-0.057997106,6.032547607,2.84217E-14,0.625681752,-2.270672421,0.131003645,0.226926942,-0.638320434,6.926345347,-4.22E+00,7.99E-04,0.088606094,8.97E-01,0.085924043,1.12E+02,-0.204796131,3.870370323,0.211778297,111.2577328
01-07 15:00:00+01:00,-0.099281332,1.086374814,-0.058503726,7.133458149,-2.30926E-14,0.552009168,0.274886744,-0.031935813,0.013207393,-0.84454238,5.076490869,-6.97E-01,-3.08E-04,0.110658519,1.06E+00,0.120285655,1.16E+02,-0.461531344,5.062615278,0.429198604,115.8684403
01-07 16:00:00+01:00,0.226689398,0.642197469,-0.093041282,6.071269371,-3.55271E-14,0.248816407,0.196002923,0.339485759,0.023925986,-0.134675866,2.218215876,-0.05327748,-0.000250312,0.113174676,1.599074197,0.197368589,1.43E+02,-0.696967544,5.398108819,-0.108084783,142.1583428
01-07 17:00:00+01:00,-1.42568E-05,1.181039638,-1.37469E-06,-0.294040549,-2.18576E-05,0.003082004,0.702547961,0.219399059,0.165596167,-0.051871124,0.228722327,5.94E-01,0.402667265,0.515865752,0.362199775,0.251778213,3.229883986,-0.178061423,5.378570068,0.346809758,10.43857142
01-07 18:00:00+01:00,0.000107531,0.00035552,-6.5682E-05,3.469715439,0.008752918,-0.029161314,0.981698971,1.597910289,0.76216011,1.44100024,0.707222719,0.722660379,2.12894154,1.177867822,2.693915997,0.079822686,132.0749522,-0.53918363,3.480757897,-0.440718111,131.268421
