,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_118_N_121_cac1,,,,,,,,,
207,0.00525263,-0.00148048,0.002728784,0.000357082,0.014104271,0.110344889,0.046709959,0.020136852,,,,,,,,,
208,-0.004205725,-0.017501045,-0.003789595,-0.00934846,0.01788684,0.130479865,0.06560034,0.057328275,,,,,,,,,
209,-0.00857902,-0.01853497,-0.00335521,-0.008328835,0.00048876,0.10972449,0.045704715,0.053085845,,,,,,,,,
210,-0.01045047,-0.01992101,-0.00508802,-0.00539779,-0.00189177,0.09920963,0.04173893,0.05107673,,,,,,,,,
211,-0.007489835,-0.02114071,-0.00292636,-0.004759175,0.004253375,0.123277305,0.053846965,0.072995625,,,,,,,,,
212,-0.004622017,-0.016306552,-0.004564692,-0.001560467,0.004205621,0.120257688,0.051352208,0.073574863,,,,,,,,,
213,-0.000193745,-0.000405454,-2.17E-04,-1.83E-04,0.000111008,0.001765728,0.000701357,0.001171127,,,,,,,,,
214,-5.23E-05,-0.000285327,-1.16E-04,-1.71E-04,0.000131627,0.001731628,0.000681039,0.001243596,,,,,,,,,
215,4.99E-05,-0.000120345,4.53E-05,-1.08E-04,4.65E-05,0.00134223,0.000489514,0.001227495,,,,,,,,,
216,5.59E-05,-5.92E-05,0.00023511,-2.25E-05,-3.24E-05,0.001173097,0.000447214,0.00113437,,,,,,,,,
217,-1.65E-05,-0.000112794,0.000271697,3.22E-06,-0.00013081,0.000961007,0.000354131,0.001093388,,,,,,,,,
218,-1.26E-05,-0.000100661,2.27E-04,2.33E-05,-0.000154246,0.000887841,0.000348374,0.001067706,,,,,,,,,
219,-3.38E-05,-0.000103887,0.000192129,2.36E-05,-0.000170067,0.000868269,0.00034396,0.001064442,,,,,,,,,
220,-2.97E-05,-8.69145E-05,2.18E-04,2.39E-05,-0.000159614,0.000855137,0.000331767,0.001066808,,,,,,,,,
221,-2.40E-05,-0.000124875,0.00012492,-6.56E-05,-9.62E-05,0.000855531,0.000297055,0.001215574,,,,,,,,,
222,-0.000129707,-3.47E-04,-1.54E-04,-0.000128418,0.000117988,0.001468018,0.000634314,0.001338215,,,,,,,,,
223,-0.000463688,-0.004417842,0.000127523,0.001932558,0.002858113,0.018971935,0.012259902,0.01819916,,,,,,,,,
224,0.001492518,-0.007356454,-0.000322346,0.000212926,0.006509321,0.124812263,0.044602005,0.044132423,,,,,,,,,
225,-2.61E-03,-0.016242657,-0.004127872,-0.004957811,0.01160404,0.147502377,0.064282682,0.064399557,,,,,,,,,
226,0.002805286,-0.004260417,0.002720834,0.002567428,0.008869196,0.120725708,0.043356403,0.037090698,,,,,,,,,
227,0.002890731,-0.003668653,0.000448478,-0.000981375,0.009843528,0.072164995,0.030389058,0.01384246,,,,,,,,,
228,1.99E-04,-0.001353938,0.000197864,0.000338216,0.000608705,0.002495639,0.001382802,0.001560424,,,,,,,,,
229,8.50E-05,-0.000281935,6.8232E-05,0.000259354,0.000582367,0.002474367,0.001350272,0.00144637,,,,,,,,,
230,0.002910295,-0.001646825,0.001051492,0.001448744,0.010596602,0.020459913,0.018628791,0.003497704,,,,,,,,,
231,0.005085773,-0.001647598,0.002326497,0.004038828,0.017300449,0.113664665,0.045092985,0.015444809,,,,,,,,,
232,-0.00474316,-0.018081575,-0.004582365,0.0025502,0.02389794,0.1385648,0.06694833,0.059486695,,,,,,,,,
233,-0.010829335,-0.0209405,-0.00470512,-0.00133975,0.00690905,0.12680058,0.055906715,0.070240915,,,,,,,,,
234,-0.011489115,-0.02052384,-0.005609245,-0.00102558,0.00373824,0.11783867,0.05122452,0.070344835,,,,,,,,,
235,-0.008295015,-0.02198934,-0.003993675,0.002195905,0.00934115,0.12679172,0.05565062,0.076967875,,,,,,,,,
236,8.15735E-05,-0.006716051,0.000760048,4.90E-03,0.005137294,0.106661104,0.036352101,0.054476354,,,,,,,,,
237,-1.94E-04,-0.000395846,-2.09E-04,-4.02E-05,0.000159026,0.001797474,0.000727884,0.001189303,,,,,,,,,
238,-1.29E-04,-0.000342453,-1.55E-04,-9.98E-05,0.000123412,0.001698993,0.000661184,0.00120958,,,,,,,,,
239,-2.12E-05,-0.000196792,5.63E-05,-8.24E-05,3.286E-06,0.001197722,0.00047233,0.001153943,,,,,,,,,
240,-4.87E-05,-1.81E-04,0.000177227,-8.96E-05,-1.31E-04,0.001002099,0.000299383,0.001021311,,,,,,,,,
241,-6.53E-05,-0.000137825,0.000260219,-1.25E-05,-0.000175707,0.00089138,0.000298153,0.001014225,,,,,,,,,
242,4.71E-06,-5.96E-05,0.000261471,6.02E-05,-0.000120424,0.000907082,0.000363942,0.001087997,,,,,,,,,
243,2.81E-06,-6.02192E-05,0.000233758,6.29E-05,-0.000116542,0.000901714,0.00037282,0.001107935,,,,,,,,,
244,-3.25E-06,-6.70E-05,0.000230805,3.63E-05,-0.00011957,0.000866816,0.000336503,0.001095087,,,,,,,,,
245,-8.71E-05,-0.000187978,0.000102751,-1.05E-04,-1.31E-04,0.000818108,0.000256852,0.001172744,,,,,,,,,
246,-0.000176389,-3.58E-04,-1.51E-04,-6.53E-05,9.91785E-05,0.001495048,0.000628449,0.001361266,,,,,,,,,
247,-0.000276558,-0.00422266,0.000503433,0.003083406,0.004651698,0.020058161,0.014157334,0.018793454,,,,,,,,,
248,-0.006440745,-0.02333695,-0.007811065,-0.000524695,0.01922555,0.138285965,0.063490005,0.067526475,,,,,,,,,
249,-0.004714325,-0.02464271,-0.00624752,4.216E-05,0.020196005,0.14586249,0.06643446,0.064745575,,,,,,,,,
250,0.002477677,-0.004346532,0.003032644,0.006249423,0.013891438,0.080257167,0.032974008,0.024476904,,,,,,,,,
251,-4.23E-05,-0.000269081,-4.9181E-05,0.000189986,0.00030164,0.001914765,0.000836225,0.001080153,,,,,,,,,
252,-7.04E-05,-0.000304873,-9.80245E-05,0.000174575,0.000325248,0.001936816,0.000863891,0.001065351,,,,,,,,,
253,-8.73E-05,-0.000308392,-9.56815E-05,0.000156291,0.000304225,0.001864608,0.000831935,0.001069273,,,,,,,,,
254,-6.53E-05,-0.000286464,-7.1641E-05,0.000200554,0.000347517,0.001921262,0.000883132,0.001067374,,,,,,,,,
255,-3.33E-05,-0.000264858,-6.34235E-05,0.000230235,0.000392895,0.002009946,0.000926773,0.001064454,,,,,,,,,
256,-0.000623336,-0.007613741,-0.002877484,0.003514172,0.023048908,0.129423413,0.054100478,0.036398803,,,,,,,,,
257,-0.00630855,-0.01995993,-0.00187412,0.00013355,0.007942445,0.130598175,0.05777032,0.07003872,,,,,,,,,
258,-0.008454935,-0.0221063,-0.003820235,-0.002801725,0.00503708,0.127332375,0.054575805,0.072289315,,,,,,,,,
259,-0.008387915,-0.022081975,-0.00559614,-0.00221165,0.005960445,0.126119085,0.053362555,0.07266666,,,,,,,,,
260,-0.001272488,-0.00803995,-0.00080056,0.003778523,0.003681274,0.039803324,0.016734777,0.021817038,,,,,,,,,
261,-1.60E-04,-0.000374015,-1.82E-04,-7.17E-05,0.000160047,0.001787235,0.000718326,0.00119453,,,,,,,,,
262,-6.40E-05,-0.000290339,-1.37E-04,-1.17E-04,0.00013946,0.001704573,0.000666871,0.001235839,,,,,,,,,
263,2.77E-05,-0.000146687,4.11E-05,-8.76E-05,2.8577E-05,0.001210809,0.000458133,0.001139019,,,,,,,,,
264,3.38E-05,-1.06E-04,0.000212025,-1.70E-05,-4.36E-05,0.001110941,0.000423171,0.001116708,,,,,,,,,
265,3.38E-05,-6.24805E-05,0.000241023,7.02E-05,-6.9212E-05,0.000968311,0.00040919,0.001095824,,,,,,,,,
266,-6.58E-06,-9.3173E-05,0.000154168,3.89E-05,-0.000148025,0.000888623,0.000361134,0.001065422,,,,,,,,,
267,-1.83435E-05,-9.6988E-05,0.000139981,3.86E-05,-0.000151575,0.000881918,0.00037412,0.001080562,,,,,,,,,
268,-3.34E-05,-0.000110376,0.000108611,4.47E-05,-0.000160802,0.000851523,0.000350103,0.001082175,,,,,,,,,
269,-2.99E-05,-9.4656E-05,0.000137601,4.42E-05,-0.000151049,0.000802391,0.000317898,0.001081098,,,,,,,,,
270,-6.55E-05,-0.000157569,0.000177767,-2.56E-05,-1.69E-04,0.000731919,0.000229739,0.001083177,,,,,,,,,
271,-6.33E-05,-1.78E-04,4.96805E-05,-8.52E-05,-9.83E-05,0.000707806,0.000272144,0.001189277,,,,,,,,,
272,-8.64E-05,-0.000279799,-4.45E-05,-1.97E-04,4.31495E-05,0.001136538,0.000511136,0.001417063,,,,,,,,,
273,-1.07E-04,-0.00030705,-9.95E-05,-1.44E-04,0.000102115,0.001469874,0.000623007,0.001355414,,,,,,,,,
274,-1.17E-04,-0.000328635,-0.000133362,-9.3133E-05,0.000100627,0.001679789,0.000678308,0.000981253,,,,,,,,,
275,-6.78E-05,-0.000281893,-9.2335E-05,-7.14665E-05,5.7004E-05,0.001615584,0.000648588,0.000976894,,,,,,,,,
276,-2.54E-05,-0.000223898,-3.31E-05,-4.72E-05,6.03795E-05,0.001565553,0.00063372,0.000986382,,,,,,,,,
277,1.56E-05,-0.000167281,1.70E-05,-4.23E-05,4.28965E-05,0.001480125,0.000546988,0.000891161,,,,,,,,,
278,3.20E-05,-0.000145842,1.45E-05,-7.49E-05,8.71645E-05,0.001643613,0.000667036,0.000972815,,,,,,,,,
279,3.31E-06,-0.000222102,-2.94375E-05,-8.5704E-05,0.000150952,0.001767952,0.000750184,0.000989988,,,,,,,,,
280,-3.27E-07,-0.000258148,-8.1781E-05,-7.20E-05,0.000183552,0.001861788,0.000784823,0.000965884,,,,,,,,,
281,-5.25E-05,-0.000310963,-0.000130634,-0.000207599,0.000114587,0.001806962,0.00075052,0.001166461,,,,,,,,,
282,-7.17E-05,-0.000316901,-1.40E-04,-2.50E-04,0.00011411,0.001644743,0.000717204,0.0012972,,,,,,,,,
283,-6.46E-05,-0.000305835,-1.28E-04,-1.70E-04,0.000131901,0.001608025,0.000707463,0.001335278,,,,,,,,,
284,-7.79E-05,-0.000311375,-1.32E-04,-1.65E-04,0.000131675,0.001591102,0.000681532,0.001351208,,,,,,,,,
285,-2.80E-05,-0.00025383,-1.10E-04,-1.43E-04,0.00014522,0.001508173,0.000643466,0.001381678,,,,,,,,,
286,1.39E-05,-0.000157703,-1.11E-05,-1.24E-04,3.35E-05,0.001131471,0.000462807,0.001230258,,,,,,,,,
287,5.73E-05,-6.94E-05,0.000210756,-3.05E-05,-2.89E-05,0.001129785,0.00044353,0.001144529,,,,,,,,,
288,2.67E-05,-6.22755E-05,2.36E-04,1.47E-05,-0.000101749,0.000951987,0.000419405,0.001044277,,,,,,,,,
289,1.95E-05,-6.8512E-05,0.0001776,2.17E-05,-0.000133995,0.000940752,0.000420079,0.001073328,,,,,,,,,
290,-1.70E-05,-7.00E-05,0.000188433,8.455E-07,-0.000167064,0.000919752,0.000410799,0.001083601,,,,,,,,,
291,-4.85E-05,-9.98E-05,0.000153598,-2.13E-05,-0.000209361,0.000886277,0.000381392,0.00104737,,,,,,,,,
292,-5.92E-05,-1.01E-04,0.000145517,-1.14E-05,-0.000211556,0.000867147,0.000372827,0.001038872,,,,,,,,,
293,-4.42E-05,-9.35E-05,0.000147839,2.41E-06,-0.000180922,0.000848819,0.000366919,0.001073577,,,,,,,,,
294,-1.50E-06,-6.17E-05,0.000122096,4.21E-05,-0.000130713,0.000826966,0.000359293,0.001110453,,,,,,,,,
295,-1.58E-05,-7.17E-05,0.000162657,4.06E-06,-0.000124112,0.000777736,0.000310368,0.001109194,,,,,,,,,
296,-1.97E-05,-9.49E-05,0.000170294,-4.69E-05,-1.10E-04,0.000785838,0.000317373,0.001243569,,,,,,,,,
297,-3.81E-06,-1.09E-04,4.7114E-05,-1.05E-04,-6.57E-05,0.00096345,0.000369042,0.001134925,,,,,,,,,
298,-4.35E-05,-0.000151004,-7.36E-06,-1.63E-04,-4.74E-05,0.001088359,0.000384909,0.000718903,,,,,,,,,
299,-5.91E-05,-0.000181671,-3.80E-05,-1.09E-04,-1.79E-05,0.001120732,0.000429042,0.000730053,,,,,,,,,
300,-2.74E-05,-0.000156396,-2.02E-05,-7.55E-05,-1.19E-05,0.001145222,0.00044958,0.0007543,,,,,,,,,
301,-1.97E-05,-0.000148684,-1.37E-05,-7.61E-05,-2.4069E-05,0.001127508,0.000437979,0.00074983,,,,,,,,,
302,-6.30E-06,-0.000143144,-1.70E-05,-1.37E-04,-2.9254E-05,0.001102344,0.000425541,0.000683304,,,,,,,,,
303,5.91E-05,-0.000112359,5.02E-05,-1.54E-04,1.32E-05,0.001356453,0.000535991,0.000831104,,,,,,,,,
304,2.40E-05,-0.000210923,-3.14565E-05,-0.000150662,0.000122968,0.001742147,0.000717554,0.000993147,,,,,,,,,
305,1.96E-05,-0.000227003,-6.64E-05,-2.01E-04,0.000151043,0.001779415,0.000731506,0.001133331,,,,,,,,,
306,2.686E-06,-0.00023738,-7.43E-05,-2.08E-04,0.00014041,0.001711421,0.000702292,0.001258783,,,,,,,,,
307,-3.8264E-05,-0.000271634,-1.04E-04,-1.91E-04,0.000132795,0.001720053,0.000694953,0.001241441,,,,,,,,,
308,-4.05E-05,-0.000276149,-9.94E-05,-1.80E-04,0.000129096,0.001719594,0.000678841,0.001240234,,,,,,,,,
309,-1.95E-05,-0.000254728,-6.81E-05,-1.40E-04,0.000137798,0.001611483,0.000630386,0.0012188,,,,,,,,,
310,1.23E-05,-1.29E-04,6.46E-05,-8.48E-05,-3.19E-05,0.001097057,0.000373621,0.001025755,,,,,,,,,
311,-2.91E-05,-1.43E-04,0.000250646,-6.86E-05,-1.21E-04,0.001019702,0.00036265,0.000989392,,,,,,,,,
312,-8.07E-06,-8.72E-05,0.000227306,1.07E-05,-0.000146341,0.000922379,0.000379212,0.001013018,,,,,,,,,
313,-5.57E-05,-1.15E-04,0.000145599,-1.17E-05,-0.000186969,0.000888958,0.000372816,0.001014251,,,,,,,,,
314,-7.15E-05,-1.18E-04,0.00014551,-1.07E-05,-0.000203237,0.000888374,0.00037282,0.000987489,,,,,,,,,
315,-7.88E-05,-1.20E-04,0.00014551,-1.41E-05,-0.000209134,0.000886102,0.000372813,0.001003903,,,,,,,,,
316,-4.36E-05,-0.000105523,0.000144343,1.27E-05,-0.000170396,0.000878878,0.000372823,0.001072779,,,,,,,,,
317,-5.73E-06,-7.31055E-05,0.000197098,-1.98E-05,-9.85715E-05,0.000894614,0.000326038,0.001126673,,,,,,,,,
318,-1.04E-04,-0.000287693,-8.02E-05,-2.21E-04,2.83125E-05,0.001399544,0.000561621,0.001248568,,,,,,,,,
319,-1.70E-04,-3.74E-04,-1.86E-04,-3.54E-05,0.000138843,0.001680569,0.000664008,0.001083729,,,,,,,,,
320,-1.99E-04,-0.000390858,-2.23E-04,-1.24E-04,0.000118162,0.001652058,0.000620081,0.001076735,,,,,,,,,
321,-1.27E-04,-0.000342972,-1.75E-04,-7.88E-05,0.000151262,0.001749723,0.000683657,0.001066804,,,,,,,,,
322,-9.91E-05,-0.000323564,-0.000145574,-1.83E-04,9.3642E-05,0.001647513,0.000659692,0.001077525,,,,,,,,,
323,-5.80E-05,-0.000253886,-4.581E-05,-1.74E-04,4.2278E-05,0.001556899,0.000603702,0.001005895,,,,,,,,,
324,-5.84E-05,-0.000255417,-4.4484E-05,-0.000170731,3.5785E-05,0.001542777,0.000606246,0.000968456,,,,,,,,,
325,-6.92E-05,-0.000277434,-0.000103243,-0.000146732,2.61515E-05,0.001588903,0.000615511,0.00095236,,,,,,,,,
326,-4.26E-05,-0.000294324,-9.51105E-05,-6.25025E-05,0.000163779,0.001774207,0.000746124,0.000998486,,,,,,,,,
327,-4.40E-05,-0.000276853,-7.28065E-05,3.7036E-05,0.000241637,0.001934748,0.000850595,0.00103631,,,,,,,,,
328,0.003913516,-0.00265209,0.001641278,-5.7126E-05,0.011452121,0.097038203,0.035145517,0.020860961,,,,,,,,,
329,-0.00679666,-0.020565425,-0.002710375,-0.00865229,0.00362318,0.124997025,0.052240545,0.066792215,,,,,,,,,
330,-0.006465365,-0.021099695,-0.00313899,-0.010318235,0.00296716,0.123251135,0.050494515,0.067974365,,,,,,,,,
331,-0.008904935,-0.02257224,-0.006542505,-0.00932859,0.003033325,0.122000085,0.049257775,0.067560535,,,,,,,,,
332,-0.001552229,-0.00784341,-0.000894978,-0.001021144,0.0019879,0.053021081,0.018707934,0.024860631,,,,,,,,,
333,-1.49E-04,-0.000368748,-1.82E-04,-1.35E-04,0.00013189,0.001740963,0.000688184,0.001086395,,,,,,,,,
334,-1.30E-05,-0.000243333,-9.47E-05,-1.35E-04,0.000137295,0.00166494,0.000658918,0.001181342,,,,,,,,,
335,5.94E-05,-8.07275E-05,1.33E-04,-2.27E-05,-8.34E-06,0.001167438,0.000421304,0.001051165,,,,,,,,,
336,-3.11E-05,-0.000145227,0.000259984,-3.32E-05,-1.43E-04,0.0010149,0.000355102,0.000956803,,,,,,,,,
337,-2.64E-05,-0.000112705,2.14E-04,1.65E-05,-0.000157867,0.000903856,0.000345864,0.001011081,,,,,,,,,
338,-5.63E-05,-0.000123471,0.00015505,4.58E-06,-0.000188671,0.000876859,0.000338949,0.001018562,,,,,,,,,
339,-6.48E-05,-0.000123348,1.21E-04,-4.56E-06,-0.000197426,0.00085853,0.00033832,0.00102308,,,,,,,,,
340,-8.02E-05,-0.000136261,0.000105954,-5.89E-06,-0.000205573,0.000809263,0.000297222,0.001017272,,,,,,,,,
341,-4.88E-05,-0.000159894,0.000130948,-8.72E-05,-1.26E-04,0.000867945,0.000310957,0.001152523,,,,,,,,,
342,-0.000138827,-3.37E-04,-1.25E-04,-0.000128438,0.000103478,0.001464431,0.000628047,0.001352236,,,,,,,,,
343,-0.000218175,-0.001567808,-0.000215803,-0.000122477,0.000171844,0.001851269,0.000789963,0.001204305,,,,,,,,,
344,-0.001570247,-0.007194544,-0.000254526,-0.001492903,0.002897494,0.075657299,0.021147564,0.02626641,,,,,,,,,
345,-0.000231839,-0.003913841,-0.000287469,-0.002064287,0.000238422,0.001873624,0.000852514,0.001314968,,,,,,,,,
346,-0.000132316,-0.000342522,-0.00014975,-6.06E-05,0.000156872,0.001764469,0.000700454,0.001121155,,,,,,,,,
347,-1.36E-04,-0.000345267,-0.000162519,-1.65E-04,9.4198E-05,0.001613723,0.000632045,0.001114518,,,,,,,,,
348,-1.46E-04,-0.000355765,-0.000179339,-1.41E-04,5.6978E-05,0.001582719,0.000597637,0.001082725,,,,,,,,,
349,-1.54E-04,-0.000369374,-0.000189416,-1.49E-04,5.71615E-05,0.001590201,0.000601992,0.001096991,,,,,,,,,
350,-1.51E-04,-0.000357275,-0.000154254,-7.13E-05,0.000125892,0.001764446,0.00071312,0.001115511,,,,,,,,,
351,-1.38E-04,-0.00036499,-1.75E-04,-5.63155E-05,0.000104598,0.001823883,0.000730611,0.00102479,,,,,,,,,
352,-0.002665783,-0.014491272,-0.002487562,-0.00147384,0.00690081,0.12348271,0.04999478,0.058440035,,,,,,,,,
353,-0.00779968,-0.02145104,-0.00327824,-0.00735934,0.00347991,0.12619001,0.05343342,0.06613821,,,,,,,,,
354,-0.008565155,-0.022230205,-0.003861915,-0.0070166,0.002306,0.1237731,0.05156346,0.06881123,,,,,,,,,
355,-0.00837551,-0.022069695,-0.00424514,-0.00622922,0.00355828,0.12361086,0.0520762,0.0700362,,,,,,,,,
356,-0.00050997,-0.007299146,-0.000350988,0.000920409,0.002042665,0.09299051,0.027600532,0.043585787,,,,,,,,,
357,-1.62E-04,-3.74E-04,-1.88E-04,-0.000121538,0.000136749,0.001776943,0.000697374,0.001181439,,,,,,,,,
358,-4.26E-05,-0.000268371,-1.00E-04,-0.000145581,0.000122689,0.001729391,0.000673215,0.001209486,,,,,,,,,
359,1.29E-05,-0.000120897,5.89E-05,-6.24E-05,-3.24E-05,0.001154817,0.000405859,0.001079045,,,,,,,,,
360,5.08E-06,-0.000109088,2.12E-04,-5.40E-05,-7.84E-05,0.001073313,0.000404429,0.001061377,,,,,,,,,
361,-4.61E-05,-0.000108045,1.54E-04,-4.07025E-05,-0.000149231,0.000867248,0.000337314,0.00101573,,,,,,,,,
362,-6.18E-05,-0.000122317,1.00E-04,-2.35E-05,-0.00019274,0.000859607,0.000334159,0.001024153,,,,,,,,,
363,-7.66145E-05,-0.000134133,1.07E-04,-6.86E-06,-0.000199959,0.000841964,0.000328198,0.001031697,,,,,,,,,
364,-8.8237E-05,-0.000133731,0.000110194,-9.56E-06,-0.000203125,0.000816387,0.000303477,0.001034845,,,,,,,,,
365,-3.25E-05,-0.000129607,0.000132054,-9.54E-05,-1.20E-04,0.000880964,0.00030905,0.001174323,,,,,,,,,
366,-0.000119102,-3.15E-04,-1.05E-04,-0.000149544,0.000110078,0.001487836,0.000625789,0.00131369,,,,,,,,,
367,-0.000172797,-0.000468206,-0.000183511,-8.9344E-05,0.000123549,0.001792528,0.000688267,0.001093775,,,,,,,,,
368,-0.001096387,-0.007042815,-0.000102916,-0.001823207,0.00512003,0.086475868,0.024245505,0.024645476,,,,,,,,,
369,-0.000246688,-0.00187765,-0.000293828,-0.000275809,0.000238422,0.001873233,0.000825696,0.001250496,,,,,,,,,
370,-1.57E-04,-0.000363178,-0.000174858,-9.97E-05,0.000159044,0.001745225,0.000684593,0.001105752,,,,,,,,,
371,-1.39E-04,-0.000356753,-0.000173997,-1.68E-04,5.49485E-05,0.001549651,0.000569112,0.001106057,,,,,,,,,
372,-1.23E-04,-0.000308652,-0.000107687,-1.47E-04,5.3178E-05,0.001531068,0.000555084,0.001111533,,,,,,,,,
373,-1.20E-04,-0.000301886,-0.000102545,-1.31E-04,4.5173E-05,0.00151201,0.000549931,0.001094547,,,,,,,,,
374,-1.35E-04,-0.000344356,-0.000151351,-1.57E-04,8.0392E-05,0.001617969,0.000629511,0.001158919,,,,,,,,,
375,-1.69E-04,-0.000402182,-0.000209446,-7.36E-05,9.57745E-05,0.001700853,0.000668608,0.001049643,,,,,,,,,
376,0.001462926,-0.006074424,0.000884641,0.002163791,0.002092301,0.097474421,0.030367304,0.036998376,,,,,,,,,
377,-0.008709965,-0.0225034,-0.00438989,-0.00825411,0.002657515,0.124011585,0.05125521,0.065920585,,,,,,,,,
378,-0.0073873,-0.021338755,-0.00341833,-0.00784073,2.92E-03,0.124430165,0.05096369,0.06886049,,,,,,,,,
379,-0.008052035,-0.021745995,-0.005338035,-0.00648142,0.00354595,0.12387547,0.051119015,0.069244515,,,,,,,,,
380,-0.000888554,-0.007737517,-0.000789139,0.001023812,0.001991842,0.063640182,0.01750577,0.0260024,,,,,,,,,
381,-1.39E-04,-3.61E-04,-1.74E-04,-0.000138849,0.000131897,0.001760402,0.000688188,0.001139019,,,,,,,,,
382,-6.83E-06,-0.000232558,-7.40E-05,-0.000175968,0.000122718,0.001716413,0.000667911,0.001168717,,,,,,,,,
383,3.75E-05,-7.93E-05,9.64E-05,-6.93E-05,-0.000032008,0.001165025,0.000405848,0.001025014,,,,,,,,,
384,6.65E-06,-0.000107512,0.000282567,-2.91E-05,-9.19E-05,0.001084268,0.000416185,0.001025047,,,,,,,,,
385,-2.26E-05,-0.000100661,2.32E-04,-2.42E-06,-0.000149209,0.000923105,0.000364345,0.001028195,,,,,,,,,
386,-4.69E-05,-0.000120837,1.74E-04,-3.24E-07,-0.000183128,0.000893485,0.000355926,0.001028095,,,,,,,,,
387,-6.29E-05,-0.000123109,0.000143503,-4.95E-06,-0.000199467,0.000878402,0.000349895,0.0010353,,,,,,,,,
388,-8.36E-05,-0.000123695,0.000130568,-5.85E-06,-0.000207186,0.000843048,0.00031915,0.001031801,,,,,,,,,
389,-3.96E-05,-0.000129849,0.000158245,-9.65E-05,-1.33E-04,0.00090481,0.00030898,0.001144174,,,,,,,,,
390,-0.000118963,-3.08E-04,-9.99E-05,-0.000163172,9.30655E-05,0.001479648,0.000598897,0.001301512,,,,,,,,,
391,-1.95E-04,-3.93E-04,-0.000203796,-0.00014823,9.27595E-05,0.001739066,0.000654631,0.001094051,,,,,,,,,
392,-0.000190322,-0.00040707,-0.000206269,-0.00013236,0.000110247,0.001719341,0.000666208,0.001108182,,,,,,,,,
393,-0.000138182,-3.30E-04,-1.37E-04,-9.74305E-05,0.00014639,0.001665138,0.000680026,0.001304318,,,,,,,,,
394,-9.28155E-05,-0.000303954,-0.000126448,-0.000190348,1.83065E-05,0.00154673,0.000549912,0.001177494,,,,,,,,,
395,-7.80E-05,-0.000253964,-6.79E-05,-1.71E-04,3.23765E-05,0.001473893,0.000530649,0.001103338,,,,,,,,,
396,-9.51E-05,-0.000239547,-5.00E-05,-1.04E-04,1.3933E-05,0.00148286,0.00052663,0.000962098,,,,,,,,,
397,-8.64E-05,-0.000248574,-2.38E-05,-5.58E-05,2.86365E-05,0.001558025,0.00060156,0.000951883,,,,,,,,,
398,-1.10E-04,-0.000328235,-0.000122323,-9.48945E-05,2.06345E-05,0.001622372,0.000619098,0.000942252,,,,,,,,,
399,-6.10E-05,-0.000299127,-0.000116616,2.40655E-05,0.000173998,0.001871739,0.000782695,0.00099142,,,,,,,,,
400,0.001763917,-0.004316954,-0.001205277,-0.00019086,0.006754851,0.030384576,0.017905746,0.011949334,,,,,,,,,
401,-0.006987635,-0.02076291,-0.00375664,-0.00658995,0.00439479,0.125390705,0.052634135,0.066493375,,,,,,,,,
402,-0.00658239,-0.021491615,-0.00433312,-0.009153945,0.002967235,0.123196355,0.05043975,0.066900845,,,,,,,,,
403,-0.007352665,-0.022240945,-0.006785815,-0.008568455,0.003073255,0.12162967,0.04950597,0.06752144,,,,,,,,,
404,-9.293E-05,-0.005186497,-0.000639211,-4.97E-04,0.002501514,0.015629769,0.012548824,0.014733632,,,,,,,,,
405,-1.19E-04,-0.000349145,-1.57E-04,-1.46E-04,0.000132087,0.0017403,0.000686724,0.001124144,,,,,,,,,
406,1.31E-05,-0.000212606,-8.4102E-05,-1.33E-04,0.000139796,0.001694911,0.000663303,0.001187205,,,,,,,,,
407,7.74E-05,-5.5037E-05,1.47E-04,-2.40E-05,-9.43E-06,0.001199823,0.000441975,0.001058109,,,,,,,,,
408,-4.14E-06,-0.000118314,0.000288539,-4.90E-05,-1.24E-04,0.001092647,0.00040624,0.000996061,,,,,,,,,
409,1.47E-05,-6.74163E-05,2.93E-04,1.77E-05,-0.000126697,0.000981041,0.000414469,0.001025755,,,,,,,,,
410,-1.26E-05,-8.1994E-05,0.000270855,2.0191E-05,-0.000146601,0.000958748,0.000416953,0.001004107,,,,,,,,,
411,-1.56E-05,-7.80638E-05,0.000231695,2.01E-05,-0.000165976,0.00094467,0.000413213,0.001015689,,,,,,,,,
412,-3.70E-06,-9.206E-05,0.000241969,4.88E-05,-0.000155248,0.00091495,0.000385929,0.001045115,,,,,,,,,
413,-1.71E-06,-0.00010264,0.00016633,-6.14E-05,-9.95E-05,0.00093536,0.000323657,0.001178197,,,,,,,,,
414,-8.92945E-05,-2.98E-04,-9.29E-05,-0.000158496,9.9275E-05,0.001476739,0.000614238,0.001352963,,,,,,,,,
415,-1.86E-04,-3.86E-04,-0.000197567,-0.000117724,0.00010639,0.001721314,0.000675575,0.001170035,,,,,,,,,
416,-0.000212375,-0.000539627,-0.000245158,-0.000185538,0.000124099,0.001677036,0.000681732,0.001191545,,,,,,,,,
417,-1.38E-04,-3.48E-04,-0.000177938,-5.747E-05,0.000142728,0.001626012,0.000669912,0.001276062,,,,,,,,,
418,-1.41E-04,-0.000347968,-0.00014655,-1.49E-04,3.7644E-05,0.001605421,0.00062212,0.001129564,,,,,,,,,
